source_row,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
15827,2.005,2.078333333333333,5,16,1.1733333333333333,2.005,2.078333333333333
15829,2.0861111111111112,2.153611111111111,5,16,1.08,2.0861111111111112,2.153611111111111
15830,2.160833333333333,2.234166666666667,5,16,1.1733333333333333,2.160833333333333,2.234166666666667
15831,2.2394444444444446,2.3033333333333332,5,16,1.0222222222222221,2.2394444444444446,2.3033333333333332
15832,2.308611111111111,2.38,5,16,1.1422222222222222,2.308611111111111,2.38
15833,2.383888888888889,2.448888888888889,5,16,1.04,2.383888888888889,2.448888888888889
15834,2.3986111111111112,2.4853475858057017,1,4,0.28,2.3986111111111112,10.554166666666667
15835,2.4047222222222224,5.404722222222222,5,1,3.0,2.4047222222222224,5.404722222222222
15836,2.4547222222222222,2.5211111111111113,5,16,1.0622222222222222,2.4547222222222222,2.5211111111111113
15837,2.528611111111111,2.596388888888889,5,16,1.0844444444444445,2.528611111111111,2.596388888888889
15838,2.6005555555555557,2.6666666666666665,5,16,1.0577777777777777,2.6005555555555557,2.6666666666666665
15839,2.6730555555555555,2.747777777777778,5,16,1.1955555555555555,2.6730555555555555,2.747777777777778
15840,2.7508333333333335,2.8152777777777778,5,16,1.031111111111111,2.7508333333333335,2.8152777777777778
15841,2.8230555555555554,2.8933333333333335,5,16,1.1244444444444444,2.8230555555555554,2.8933333333333335
15842,2.901388888888889,2.964166666666667,5,16,1.0044444444444445,2.901388888888889,2.964166666666667
15843,2.9680555555555554,3.0419444444444443,5,16,1.1822222222222223,2.9680555555555554,3.0419444444444443
15844,3.0455555555555556,3.1130555555555555,5,16,1.08,3.0455555555555556,3.1130555555555555
15847,3.118888888888889,3.1875,5,16,1.0977777777777777,3.118888888888889,3.1875
15848,3.1983333333333333,3.2666666666666666,5,16,1.0933333333333333,3.1983333333333333,3.2666666666666666
15849,3.2719444444444443,3.3405555555555555,5,16,1.0977777777777777,3.2719444444444443,3.3405555555555555
15850,3.346111111111111,3.4616666666666664,5,16,1.8488888888888888,3.346111111111111,3.4616666666666664
15853,3.464722222222222,3.5391666666666666,5,16,1.191111111111111,3.464722222222222,3.5391666666666666
15854,3.5469444444444442,3.618888888888889,5,16,1.1511111111111112,3.5469444444444442,3.618888888888889
15856,3.6225,3.6925,5,16,1.12,3.6225,3.6925
15857,3.7025,3.7741666666666664,5,16,1.1466666666666667,3.7025,3.7741666666666664
15859,3.781111111111111,3.8919444444444444,5,16,1.7733333333333334,3.781111111111111,3.8919444444444444
15860,3.898888888888889,3.9677777777777776,5,16,1.1022222222222222,3.898888888888889,3.9677777777777776
15861,3.943611111111111,8.503333333333334,5,24,109.43333333333334,3.943611111111111,8.503333333333334
15862,3.973333333333333,4.051944444444445,5,16,1.2577777777777779,3.973333333333333,4.051944444444445
15863,4.0625,4.21,5,16,2.36,4.0625,4.21
15864,4.215,4.289166666666667,5,16,1.1866666666666668,4.215,4.289166666666667
15865,4.292222222222223,4.366388888888889,5,16,1.1866666666666668,4.292222222222223,4.366388888888889
15866,4.371944444444445,4.445,5,16,1.1688888888888889,4.371944444444445,4.445
15867,4.4511111111111115,4.522777777777778,5,16,1.1466666666666667,4.4511111111111115,4.522777777777778
15868,4.531666666666666,4.606944444444444,5,16,1.2044444444444444,4.531666666666666,4.606944444444444
15869,4.611944444444444,4.68,5,16,1.0888888888888888,4.611944444444444,4.68
15870,4.698333333333333,4.808888888888889,5,16,1.768888888888889,4.698333333333333,4.808888888888889
15871,4.818611111111111,4.897222222222222,5,16,1.2577777777777779,4.818611111111111,4.897222222222222
15872,4.901111111111111,4.973333333333334,5,16,1.1555555555555554,4.901111111111111,4.973333333333334
15873,4.979166666666667,5.058055555555556,5,16,1.2622222222222221,4.979166666666667,5.058055555555556
15874,5.0625,5.133055555555556,5,16,1.1288888888888888,5.0625,5.133055555555556
15875,5.141111111111111,5.250277777777778,5,16,1.7466666666666666,5.141111111111111,5.250277777777778
15884,5.2575,5.331111111111111,5,16,1.1777777777777778,5.2575,5.331111111111111
15885,5.355277777777777,5.432777777777778,5,16,1.24,5.355277777777777,5.432777777777778
15886,5.454166666666667,5.525277777777778,5,16,1.1377777777777778,5.454166666666667,5.525277777777778
15887,5.556388888888889,5.666111111111111,5,16,1.7555555555555555,5.556388888888889,5.666111111111111
15888,5.694166666666667,5.767777777777778,5,16,1.1777777777777778,5.694166666666667,5.767777777777778
15889,5.7877777777777775,5.897222222222222,5,16,1.751111111111111,5.7877777777777775,5.897222222222222
15890,5.916666666666667,6.025555555555556,5,16,1.7422222222222221,5.916666666666667,6.025555555555556
15891,6.055,6.126666666666667,5,16,1.1466666666666667,6.055,6.126666666666667
15892,6.148055555555556,6.223888888888889,5,16,1.2133333333333334,6.148055555555556,6.223888888888889
15893,6.246666666666667,6.316944444444444,5,16,1.1244444444444444,6.246666666666667,6.316944444444444
15894,6.301666666666667,6.335053325576886,1,4,0.10777777777777778,6.301666666666667,10.80888888888889
15895,6.342777777777778,6.421944444444445,5,16,1.2666666666666666,6.342777777777778,6.421944444444445
15896,6.451944444444444,6.526944444444444,5,16,1.2,6.451944444444444,6.526944444444444
15897,6.553333333333334,6.66,5,16,1.7066666666666668,6.553333333333334,6.66
15898,6.689444444444445,6.801388888888889,5,16,1.791111111111111,6.689444444444445,6.801388888888889
15899,6.829722222222222,6.903611111111111,5,16,1.1822222222222223,6.829722222222222,6.903611111111111
15900,6.932222222222222,6.999444444444444,5,16,1.0755555555555556,6.932222222222222,6.999444444444444
15901,7.026944444444444,7.100555555555555,5,16,1.1777777777777778,7.026944444444444,7.100555555555555
15902,7.120277777777778,7.229444444444445,5,16,1.7466666666666666,7.120277777777778,7.229444444444445
15903,7.2525,7.325277777777778,5,16,1.1644444444444444,7.2525,7.325277777777778
15904,7.351666666666667,7.427777777777778,5,16,1.2177777777777778,7.351666666666667,7.427777777777778
15905,7.454722222222222,7.563888888888889,5,16,1.7466666666666666,7.454722222222222,7.563888888888889
15906,7.586944444444445,7.658611111111111,5,16,1.1466666666666667,7.586944444444445,7.658611111111111
15907,7.680833333333333,7.759444444444444,5,16,1.2577777777777779,7.680833333333333,7.759444444444444
15908,7.7811111111111115,7.8933333333333335,5,16,1.7955555555555556,7.7811111111111115,7.8933333333333335
15909,7.9191666666666665,7.9925,5,16,1.1733333333333333,7.9191666666666665,7.9925
15910,8.01388888888889,8.09388888888889,5,16,1.28,8.01388888888889,8.09388888888889
15911,8.119444444444444,8.190555555555555,5,16,1.1377777777777778,8.119444444444444,8.190555555555555
15912,8.215833333333334,8.288055555555555,5,16,1.1555555555555554,8.215833333333334,8.288055555555555
15913,8.310833333333333,8.389722222222222,5,16,1.2622222222222221,8.310833333333333,8.389722222222222
15914,8.42388888888889,8.54138888888889,5,16,1.88,8.42388888888889,8.54138888888889
15915,8.566666666666666,8.641666666666667,5,16,1.2,8.566666666666666,8.641666666666667
15916,8.666944444444445,8.740555555555556,5,16,1.1777777777777778,8.666944444444445,8.740555555555556
15917,8.747777777777777,20.468055555555555,5,8,93.76222222222222,8.747777777777777,20.468055555555555
15918,8.778333333333334,8.884722222222223,5,16,1.7022222222222223,8.778333333333334,8.884722222222223
15920,8.90638888888889,8.9775,5,16,1.1377777777777778,8.90638888888889,8.9775
15922,9.005277777777778,9.0875,5,16,1.3155555555555556,9.005277777777778,9.0875
15923,9.11,9.1825,5,16,1.16,9.11,9.1825
15925,9.215277777777779,9.305,5,16,1.4355555555555555,9.215277777777779,9.305
15926,9.291666666666666,9.315,5,1,0.023333333333333334,9.291666666666666,9.315
15928,9.313611111111111,9.391666666666667,5,16,1.248888888888889,9.313611111111111,9.391666666666667
15930,9.334166666666667,9.403333333333334,5,2,0.13833333333333334,9.334166666666667,9.403333333333334
15933,9.396666666666667,9.469722222222222,5,16,1.1688888888888889,9.396666666666667,9.469722222222222
15935,9.436666666666667,9.464722222222223,5,8,0.22444444444444445,9.436666666666667,9.464722222222223
15937,9.454166666666667,9.483333333333333,5,8,0.23333333333333334,9.454166666666667,9.483333333333333
15938,9.455,9.864722222222222,5,1,0.4097222222222222,9.455,9.864722222222222
15939,9.461944444444445,70.07388888888889,5,4,242.4477777777778,9.461944444444445,71.1661111111111
15940,9.466944444444444,9.4975,5,8,0.24444444444444444,9.466944444444444,9.4975
15941,9.47638888888889,9.551388888888889,5,16,1.2,9.47638888888889,9.551388888888889
15942,9.479166666666666,9.841666666666667,5,1,0.3625,9.479166666666666,9.841666666666667
15943,9.490277777777777,9.835,5,1,0.3447222222222222,9.490277777777777,9.835
15944,9.505833333333333,10.02797314330037,1,1,0.42138888888888887,9.505833333333333,10.044166666666667
15945,9.553333333333333,9.610813457436494,1,1,0.04638888888888889,9.553333333333333,9.885833333333334
15946,9.561944444444444,9.665277777777778,5,16,1.6533333333333333,9.561944444444444,9.665277777777778
15947,9.572222222222223,9.631666666666666,5,8,0.47555555555555556,9.572222222222223,9.631666666666666
15948,9.645555555555555,9.714166666666667,5,8,0.5488888888888889,9.645555555555555,9.714166666666667
15949,9.649722222222222,9.73638888888889,5,8,0.6933333333333334,9.649722222222222,9.73638888888889
15950,9.668333333333333,9.744722222222222,5,16,1.2222222222222223,9.668333333333333,9.744722222222222
15954,9.75,9.86111111111111,5,16,1.7777777777777777,9.75,9.86111111111111
15956,9.8675,9.94138888888889,5,16,1.1822222222222223,9.8675,9.94138888888889
15957,9.926666666666666,10.018611111111111,5,8,0.7355555555555555,9.926666666666666,10.018611111111111
15958,9.935,9.995,5,8,0.48,9.935,9.995
15959,9.943888888888889,10.011666666666667,5,8,0.5422222222222223,9.943888888888889,10.011666666666667
15960,9.946944444444444,10.018333333333333,5,16,1.1422222222222222,9.946944444444444,10.018333333333333
15961,9.9825,10.651302469135803,3,1,0.6358333333333334,9.9825,10.68388888888889
15962,10.031944444444445,10.106111111111112,5,8,0.5933333333333334,10.031944444444445,10.106111111111112
15963,10.035833333333333,10.140833333333333,5,16,1.68,10.035833333333333,10.140833333333333
15964,10.039166666666667,10.092222222222222,5,8,0.42444444444444446,10.039166666666667,10.092222222222222
15966,10.046666666666667,10.125833333333333,5,8,0.6333333333333333,10.046666666666667,10.125833333333333
15971,10.099444444444444,10.126944444444444,5,1,0.0275,10.099444444444444,10.126944444444444
15974,10.1225,10.148055555555555,5,1,0.025555555555555557,10.1225,10.148055555555555
15975,10.14638888888889,10.221666666666666,5,16,1.2044444444444444,10.14638888888889,10.221666666666666
15978,10.161666666666667,10.255277777777778,5,1,0.09361111111111112,10.161666666666667,10.255277777777778
15979,10.16638888888889,10.256388888888889,5,1,0.09,10.16638888888889,10.256388888888889
15981,10.253333333333334,10.45,5,8,1.5733333333333333,10.253333333333334,10.45
15982,10.278611111111111,10.460833333333333,5,8,1.4577777777777778,10.278611111111111,10.460833333333333
15983,10.288333333333334,141.94555555555556,5,16,2106.5155555555557,10.288333333333334,141.94555555555556
15984,10.309722222222222,10.501944444444444,5,8,1.5377777777777777,10.309722222222222,10.501944444444444
15985,10.334166666666667,10.53888888888889,5,8,1.6377777777777778,10.334166666666667,10.53888888888889
15986,10.33611111111111,10.395833333333334,5,1,0.059722222222222225,10.33611111111111,10.395833333333334
15987,10.478333333333333,10.542777777777777,5,1,0.06444444444444444,10.478333333333333,10.542777777777777
15988,10.546111111111111,18.665555555555557,5,8,64.95555555555555,10.546111111111111,18.665555555555557
15989,10.546944444444444,18.586666666666666,5,8,64.31777777777778,10.546944444444444,18.586666666666666
15990,10.549444444444445,18.508333333333333,5,8,63.67111111111111,10.549444444444445,18.508333333333333
15991,10.549444444444445,21.43166666666667,5,8,87.05777777777777,10.549444444444445,21.43166666666667
15992,10.616944444444444,10.663333333333334,5,1,0.04638888888888889,10.616944444444444,10.663333333333334
15994,10.677777777777777,56.397062579821196,4,4,179.2711111111111,10.677777777777777,56.801944444444445
15995,10.717777777777778,10.910555555555556,5,1,0.19277777777777777,10.717777777777778,10.910555555555556
15996,10.781944444444445,10.803611111111111,5,4,0.08666666666666667,10.781944444444445,10.803611111111111
15998,10.807777777777778,10.880833333333333,5,8,0.5844444444444444,10.807777777777778,10.882222222222222
15999,10.814166666666667,10.905033449680047,1,8,0.5866666666666667,10.814166666666667,10.955555555555556
16000,10.882222222222222,10.959665503199535,1,8,0.5,10.882222222222222,11.018055555555556
16001,10.882777777777777,11.123315160955347,2,1,0.2175,10.882777777777777,11.135555555555555
16002,10.899722222222222,10.947777777777778,5,1,0.04805555555555555,10.899722222222222,10.947777777777778
16003,10.955555555555556,11.04883168508823,1,8,0.6022222222222222,10.955555555555556,11.093333333333334
16004,11.0125,11.399716404886561,1,1,0.3125,11.0125,11.452222222222222
16005,11.018055555555556,11.059014446383555,1,4,0.1322222222222222,11.018055555555556,11.126388888888888
16006,11.028611111111111,11.094722222222222,5,2,0.1322222222222222,11.028611111111111,11.094722222222222
16007,11.093333333333334,11.126388888888888,5,4,0.1322222222222222,11.093333333333334,11.126388888888888
16008,11.103333333333333,11.158333333333333,5,8,0.44,11.103333333333333,11.158333333333333
16009,11.105555555555556,11.141111111111112,5,16,0.5688888888888889,11.105555555555556,11.141111111111112
16010,11.126111111111111,34.0975,5,1,22.97138888888889,11.126111111111111,34.42777777777778
16011,11.12861111111111,11.198333333333334,5,8,0.5577777777777778,11.12861111111111,11.198333333333334
16012,11.12861111111111,11.21913370176459,1,8,0.5844444444444444,11.12861111111111,11.27138888888889
16013,11.141111111111112,11.196666666666667,5,16,0.8888888888888888,11.141111111111112,11.196666666666667
16015,11.164444444444445,11.176666666666666,5,8,0.09777777777777778,11.164444444444445,11.176666666666666
16017,11.194166666666666,11.213055555555556,5,8,0.1511111111111111,11.194166666666666,11.213055555555556
16018,11.196666666666667,11.251666666666667,5,1,0.055,11.196666666666667,11.251666666666667
16019,11.198611111111111,11.271235699049834,1,8,0.4688888888888889,11.198611111111111,11.33
16020,11.213055555555556,11.227222222222222,5,8,0.11333333333333333,11.213055555555556,11.227222222222222
16022,11.27138888888889,11.362599864262169,1,8,0.5888888888888889,11.27138888888889,11.403611111111111
16023,11.294722222222223,29.655277777777776,5,8,146.88444444444445,11.294722222222223,29.655277777777776
16025,11.33,11.915829871928002,2,8,4.237777777777778,11.33,11.933333333333334
16028,11.403888888888888,12.3070496412643,1,8,5.831111111111111,11.403888888888888,12.662222222222223
16038,11.883611111111112,12.528055555555556,5,1,0.6444444444444445,11.883611111111112,12.528055555555556
16039,11.933333333333334,12.133309094434749,1,8,1.291111111111111,11.933333333333334,12.823611111111111
16041,11.985,12.053812737971617,2,4,0.24888888888888888,11.985,12.055277777777778
16043,12.043888888888889,12.94,5,1,0.8961111111111111,12.043888888888889,12.94
16052,12.6625,12.919955885204576,1,8,1.6622222222222223,12.6625,13.03138888888889
16053,12.823611111111111,12.839099767306573,1,8,0.1,12.823611111111111,13.043888888888889
16055,12.962777777777777,12.991111111111111,5,1,0.028333333333333332,12.962777777777777,12.991111111111111
16056,12.998333333333333,13.035,5,1,0.03666666666666667,12.998333333333333,13.035
16057,13.031666666666666,13.047843707581926,1,8,0.10444444444444445,13.031666666666666,13.056944444444444
16058,13.046388888888888,14.048333333333334,5,8,8.015555555555556,13.046388888888888,14.05888888888889
16059,13.060555555555556,14.77222416133411,1,8,11.051111111111112,13.060555555555556,15.440277777777778
16060,13.075555555555555,13.118333333333334,5,1,0.042777777777777776,13.075555555555555,13.118333333333334
16061,13.090833333333334,13.133857378320728,1,1,0.034722222222222224,13.090833333333334,13.161388888888888
16062,13.165833333333333,13.204444444444444,5,1,0.03861111111111111,13.165833333333333,13.204444444444444
16066,13.24611111111111,34.61333333333334,5,1,21.36722222222222,13.24611111111111,34.61333333333334
16068,13.256388888888889,13.66638888888889,5,1,0.41,13.256388888888889,13.66638888888889
16070,13.395,14.21861111111111,5,1,0.8236111111111111,13.395,14.21861111111111
16072,13.456388888888888,14.714722222222223,5,1,1.2583333333333333,13.456388888888888,14.714722222222223
16076,13.550833333333333,14.356111111111112,5,1,0.8052777777777778,13.550833333333333,14.356111111111112
16077,13.619444444444444,13.625984099282528,1,1,0.005277777777777778,13.619444444444444,20.892222222222223
16152,14.05888888888889,14.119122551871243,1,8,0.3888888888888889,14.05888888888889,15.488888888888889
16168,14.79138888888889,15.189722222222223,5,1,0.3983333333333333,14.79138888888889,15.189722222222223
16170,15.276111111111112,15.686944444444444,5,1,0.41083333333333333,15.276111111111112,15.686944444444444
16172,15.440555555555555,15.5049195268567,1,8,0.41555555555555557,15.440555555555555,15.540833333333333
16173,15.495555555555555,15.708137763932156,2,8,1.5377777777777777,15.495555555555555,15.733055555555556
16174,15.544166666666667,15.781315202637193,1,8,1.531111111111111,15.544166666666667,15.924444444444445
16177,15.695,15.7375,5,4,0.17,15.695,15.737777777777778
16178,15.717777777777778,16.12638888888889,5,1,0.4086111111111111,15.717777777777778,16.12638888888889
16179,15.731111111111112,15.765555555555556,5,4,0.13777777777777778,15.731111111111112,15.765555555555556
16183,15.894166666666667,15.925833333333335,5,4,0.12666666666666668,15.894166666666667,15.926111111111112
16195,16.759722222222223,16.982222222222223,5,1,0.2225,16.759722222222223,16.982222222222223
16196,17.0225,80.80111111111111,5,1,63.77861111111111,17.0225,80.80111111111111
16197,17.087777777777777,88.19027777777778,5,1,71.1025,17.087777777777777,88.19027777777778
16198,17.115833333333335,66.97583333333333,5,1,49.86,17.115833333333335,66.97583333333333
16199,17.153333333333332,77.46138888888889,5,1,60.308055555555555,17.153333333333332,77.46138888888889
16200,17.18111111111111,77.56083333333333,5,1,60.37972222222222,17.18111111111111,77.56083333333333
16201,17.20111111111111,80.06,5,1,62.85888888888889,17.20111111111111,80.06
16202,17.22111111111111,90.0,5,1,72.77888888888889,17.22111111111111,90.0
16203,17.243055555555557,88.24638888888889,5,1,71.00333333333333,17.243055555555557,88.24638888888889
16220,18.92888888888889,19.003888888888888,5,8,0.6,18.92888888888889,19.003888888888888
16221,18.93777777777778,18.99,5,8,0.4177777777777778,18.93777777777778,18.99
16222,18.945833333333333,19.004166666666666,5,8,0.4666666666666667,18.945833333333333,19.004166666666666
16223,19.025833333333335,19.09138888888889,5,8,0.5244444444444445,19.025833333333335,19.09138888888889
16224,19.032777777777778,19.090555555555557,5,8,0.4622222222222222,19.032777777777778,19.090555555555557
16225,19.040555555555557,19.120555555555555,5,8,0.64,19.040555555555557,19.120555555555555
16227,19.16722222222222,19.2425,5,8,0.6022222222222222,19.16722222222222,19.2425
16228,19.17361111111111,19.235555555555557,5,8,0.4955555555555556,19.17361111111111,19.235555555555557
16229,19.179444444444446,19.243333333333332,5,8,0.5111111111111111,19.179444444444446,19.243333333333332
16231,19.309444444444445,19.377777777777776,5,8,0.5466666666666666,19.309444444444445,19.377777777777776
16232,19.314722222222223,19.369722222222222,5,8,0.44,19.314722222222223,19.369722222222222
16233,19.322222222222223,19.400833333333335,5,8,0.6288888888888889,19.322222222222223,19.400833333333335
16256,20.725277777777777,20.7775,5,16,0.8355555555555556,20.725277777777777,20.7775
16261,20.76527777777778,20.823611111111113,5,8,0.4666666666666667,20.76527777777778,20.823611111111113
16262,20.7775,20.835277777777776,5,2,0.11555555555555555,20.7775,20.835277777777776
16268,20.98111111111111,21.1775,5,1,0.1963888888888889,20.98111111111111,21.1775
16280,21.329444444444444,21.37556622067093,1,4,0.14888888888888888,21.329444444444444,21.376666666666665
16281,21.368055555555557,21.387674520069808,1,4,0.06333333333333334,21.368055555555557,21.3925
16282,21.377777777777776,21.406944444444445,5,4,0.11666666666666667,21.377777777777776,21.406944444444445
16285,21.474444444444444,21.50138888888889,5,4,0.10777777777777778,21.474444444444444,21.50138888888889
16286,21.475277777777777,21.50638888888889,5,4,0.12444444444444444,21.475277777777777,21.506666666666668
16305,21.733055555555556,32.64,5,8,87.25555555555556,21.733055555555556,32.64
16307,21.740277777777777,21.75888888888889,5,8,0.14888888888888888,21.740277777777777,21.75888888888889
16312,21.85972222222222,21.874166666666667,5,4,0.057777777777777775,21.85972222222222,21.874166666666667
16319,22.046388888888888,22.217222222222222,5,1,0.17083333333333334,22.046388888888888,22.217222222222222
16470,22.272222222222222,23.650833333333335,5,1,1.378611111111111,22.272222222222222,23.650833333333335
16495,22.296666666666667,22.461388888888887,5,1,0.16472222222222221,22.296666666666667,22.461388888888887
16552,23.136666666666667,23.34138888888889,5,1,0.20472222222222222,23.136666666666667,23.34138888888889
16554,23.391944444444444,40.71083333333333,5,2,34.63777777777778,23.391944444444444,40.71083333333333
16556,23.7025,23.739444444444445,5,1,0.036944444444444446,23.7025,23.739444444444445
16558,23.723333333333333,23.76888888888889,5,1,0.04555555555555556,23.723333333333333,23.76888888888889
16559,23.726388888888888,23.76888888888889,5,1,0.0425,23.726388888888888,23.76888888888889
16560,23.72888888888889,23.76888888888889,5,1,0.04,23.72888888888889,23.76888888888889
16561,23.755555555555556,23.94638888888889,5,1,0.19083333333333333,23.755555555555556,23.94638888888889
16562,23.781111111111112,23.804444444444446,5,1,0.023333333333333334,23.781111111111112,23.804444444444446
16563,23.783333333333335,23.804444444444446,5,1,0.021111111111111112,23.783333333333335,23.804444444444446
16564,23.785,23.808333333333334,5,1,0.023333333333333334,23.785,23.808333333333334
16565,24.04388888888889,24.059722222222224,5,1,0.015833333333333335,24.04388888888889,24.059722222222224
16566,24.044166666666666,24.059444444444445,5,1,0.015277777777777777,24.044166666666666,24.059444444444445
16567,24.045,24.059444444444445,5,1,0.014444444444444444,24.045,24.059444444444445
16568,24.086944444444445,24.27611111111111,5,1,0.18916666666666668,24.086944444444445,24.27611111111111
16571,24.51388888888889,24.726388888888888,5,1,0.2125,24.51388888888889,24.726388888888888
16573,24.774166666666666,72.87166666666667,5,32,1539.12,24.774166666666666,72.90333333333334
16574,24.985277777777778,25.17388888888889,5,1,0.18861111111111112,24.985277777777778,25.17388888888889
16580,26.003888888888888,26.13158425441148,1,1,0.10305555555555555,26.003888888888888,26.136111111111113
16581,26.375555555555554,26.42388888888889,5,1,0.04833333333333333,26.375555555555554,26.42388888888889
16582,26.388333333333332,41.51444444444444,5,32,484.03555555555556,26.388333333333332,41.51444444444444
16583,26.426111111111112,26.615833333333335,5,1,0.1897222222222222,26.426111111111112,26.615833333333335
16595,31.425,31.476111111111113,5,8,0.4088888888888889,31.425,31.476111111111113
16596,31.476388888888888,31.509444444444444,5,8,0.2644444444444444,31.476388888888888,31.509444444444444
16597,31.509444444444444,33.11333333333334,5,8,12.831111111111111,31.509444444444444,33.11333333333334
16599,32.73305555555555,43.42027777777778,5,8,85.49777777777778,32.73305555555555,43.42027777777778
16600,32.745,42.43805555555556,5,8,77.54444444444445,32.745,42.43805555555556
16601,32.7575,36.745,5,8,31.9,32.7575,36.745
16602,32.76638888888889,37.47694444444444,5,8,37.684444444444445,32.76638888888889,37.47694444444444
16603,33.11333333333334,33.13111111111111,5,4,0.07111111111111111,33.11333333333334,33.13111111111111
16605,33.19166666666667,33.229166666666664,5,8,0.3,33.19166666666667,33.229166666666664
16606,33.229166666666664,33.268055555555556,5,8,0.3111111111111111,33.229166666666664,33.268055555555556
16608,33.268055555555556,33.29138888888889,5,4,0.09333333333333334,33.268055555555556,33.29138888888889
16609,33.32833333333333,33.36472222222222,5,8,0.2911111111111111,33.32833333333333,33.36472222222222
16610,33.36527777777778,33.379444444444445,5,8,0.11333333333333333,33.36527777777778,33.379444444444445
