group,old_mean_cf,new_source_same_conversion_and_fixed_scale_mean_cf,relative_mean_difference_pct,correlation
Gansu|solar,0.15938027781236944,0.17248036478740802,8.219390224969159,0.996045012297265
Gansu|wind,0.12417993243964788,0.09318716399653373,-24.957952411656205,0.9132676364278012
Guizhou|solar,0.09364933094002481,0.08141821446521294,-13.060548700177,0.972826732704924
Guizhou|wind,0.10889663444957785,0.05848828115159141,-46.29009294252056,0.944979241286918
Jiangsu|solar,0.1308054162046592,0.1374669720605539,5.092721730629246,0.9919020947920824
Jiangsu|wind,0.1472870462682458,0.13794587725696592,-6.342152448537341,0.9774319491344594
