source_row,start_s,end_s,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
762691,134065.0,207020.0,37.24027777777778,57.50555555555555,5,16,324.24444444444447,37.24027777777778,57.50555555555555
762693,134112.0,241661.5113438,37.25333333333333,67.1281975955,1,16,385.76444444444445,37.25333333333333,75.63972222222222
762694,134319.0,157358.0,37.310833333333335,43.71055555555556,5,8,51.19777777777778,37.310833333333335,43.71055555555556
762695,135359.0,164747.79581152,37.59972222222222,45.76327661431111,1,8,52.70666666666666,37.59972222222222,50.29888888888889
762696,135674.0,264532.18499127,37.687222222222225,73.481162497575,1,16,462.19555555555553,37.687222222222225,85.38055555555556
762697,135858.0,140867.0,37.73833333333334,39.12972222222222,5,1,1.3913888888888888,37.73833333333334,39.12972222222222
762705,136619.0,227334.0,37.94972222222222,63.14833333333333,5,2,50.397222222222226,37.94972222222222,63.14833333333333
762712,137625.0,171172.0,38.229166666666664,47.547777777777775,5,16,149.09777777777776,38.229166666666664,47.547777777777775
762717,137784.0,144043.0,38.27333333333333,40.011944444444445,5,8,13.908888888888889,38.27333333333333,40.011944444444445
762720,138076.0,142788.0,38.35444444444445,39.663333333333334,5,4,5.235555555555556,38.35444444444445,39.663333333333334
762722,138223.0,138258.0,38.39527777777778,38.405,5,8,0.07777777777777778,38.39527777777778,38.405
762724,138362.0,139524.0,38.43388888888889,38.75666666666667,5,8,2.582222222222222,38.43388888888889,38.75666666666667
762727,138413.0,265758.0,38.448055555555555,73.82166666666667,5,8,282.9888888888889,38.448055555555555,73.82166666666667
762729,138443.0,138647.0,38.45638888888889,38.51305555555555,5,8,0.4533333333333333,38.45638888888889,38.51305555555555
762734,138753.0,138817.0,38.5425,38.56027777777778,5,8,0.14222222222222222,38.5425,38.56027777777778
762736,138851.0,139218.0,38.569722222222225,38.67166666666667,5,8,0.8155555555555556,38.569722222222225,38.67166666666667
762740,139565.0,140750.0,38.768055555555556,39.09722222222222,5,8,2.6333333333333333,38.768055555555556,39.09722222222222
762745,140750.0,140968.0,39.09722222222222,39.15777777777778,5,2,0.12111111111111111,39.09722222222222,39.15777777777778
762748,140971.0,142364.0,39.158611111111114,39.54555555555555,5,8,3.0955555555555554,39.158611111111114,39.54555555555555
762750,141142.0,141271.0,39.20611111111111,39.24194444444444,5,8,0.2866666666666667,39.20611111111111,39.24194444444444
762762,142364.0,142566.0,39.54555555555555,39.60166666666667,5,1,0.05611111111111111,39.54555555555555,39.60166666666667
762766,142676.0,276799.0,39.632222222222225,76.88861111111112,5,16,596.1022222222222,39.632222222222225,76.88861111111112
762767,142731.0,177388.0,39.6475,49.27444444444444,5,8,77.01555555555555,39.6475,49.27444444444444
762779,143552.0,143593.0,39.87555555555556,39.886944444444445,5,1,0.01138888888888889,39.87555555555556,39.886944444444445
762789,144192.0,144548.0,40.053333333333335,40.15222222222222,5,2,0.19777777777777777,40.053333333333335,40.15222222222222
762802,144902.0,144946.0,40.25055555555556,40.26277777777778,5,1,0.012222222222222223,40.25055555555556,40.26277777777778
762804,145007.0,145872.0,40.27972222222222,40.52,5,8,1.9222222222222223,40.27972222222222,40.52
762815,145872.0,146034.0,40.52,40.565,5,1,0.045,40.52,40.565
762819,146115.0,146609.0,40.5875,40.72472222222222,5,1,0.13722222222222222,40.5875,40.72472222222222
762824,146270.0,146292.0,40.63055555555555,40.63666666666666,5,1,0.006111111111111111,40.63055555555555,40.63666666666666
762830,146613.0,146635.0,40.725833333333334,40.731944444444444,5,1,0.006111111111111111,40.725833333333334,40.731944444444444
762831,146645.0,152396.0,40.734722222222224,42.33222222222222,5,8,12.78,40.734722222222224,42.33222222222222
762837,147486.0,169196.0,40.968333333333334,46.99888888888889,5,32,192.9777777777778,40.968333333333334,46.99888888888889
762840,147801.0,166079.0,41.05583333333333,46.13305555555556,5,1,5.077222222222222,41.05583333333333,46.13305555555556
762843,148150.0,148174.0,41.15277777777778,41.159444444444446,5,1,0.006666666666666667,41.15277777777778,41.159444444444446
762857,150052.0,157980.0,41.681111111111115,43.88333333333333,5,1,2.2022222222222223,41.681111111111115,43.88333333333333
762858,150102.0,150590.0,41.695,41.830555555555556,5,1,0.13555555555555557,41.695,41.830555555555556
762875,152487.0,302331.0,42.3575,83.98083333333334,5,32,1331.9466666666667,42.3575,83.98083333333334
762876,152490.0,515846.0,42.358333333333334,143.29055555555556,5,32,3229.831111111111,42.358333333333334,143.29055555555556
762887,153481.0,153639.0,42.63361111111111,42.6775,5,1,0.04388888888888889,42.63361111111111,42.6775
762893,153972.0,154119.0,42.77,42.810833333333335,5,1,0.04083333333333333,42.77,42.810833333333335
762895,154518.0,205632.0,42.92166666666667,57.12,5,8,113.58666666666667,42.92166666666667,57.12
762898,155260.0,155456.0,43.12777777777778,43.18222222222222,5,1,0.05444444444444444,43.12777777777778,43.18222222222222
762920,162373.0,162799.0,45.103611111111114,45.221944444444446,5,1,0.11833333333333333,45.103611111111114,45.221944444444446
762923,162640.0,162769.0,45.17777777777778,45.21361111111111,5,4,0.14333333333333334,45.17777777777778,45.21361111111111
762924,162865.0,162952.97556719,45.24027777777778,45.26471543533056,1,1,0.01972222222222222,45.24027777777778,46.37861111111111
762926,163274.0,163390.0,45.35388888888889,45.38611111111111,5,4,0.1288888888888889,45.35388888888889,45.38611111111111
762927,163498.0,163592.0,45.416111111111114,45.44222222222222,5,4,0.10444444444444445,45.416111111111114,45.44222222222222
762928,163634.0,163720.0,45.45388888888889,45.477777777777774,5,4,0.09555555555555556,45.45388888888889,45.477777777777774
762930,163828.0,163932.0,45.507777777777775,45.53666666666667,5,4,0.11555555555555555,45.507777777777775,45.53666666666667
