case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,157312922.4333711,0.0,0.0,0.0,0.0,0.0,5430743.11574495,0.0,0.0,0.0,0.0
S0,166976431.75163913,0.0,0.0,0.0,0.0,-0.0,5783843.337995701,0.0,344563.5905931281,0.0,0.0
S0e,166538218.36805063,0.0,0.0,0.0,0.0,-0.0,5767831.250041823,0.0,329052.7023571845,0.0,0.0
S1,166648323.81401193,0.0,0.0,0.0,0.0,-0.0,5771854.450204712,0.0,332968.45082608954,0.0,0.0
S2,166538217.47616807,0.0,0.0,0.0,0.0,-0.0,5767831.220235142,0.0,329063.5511497349,0.0,0.0
S1rt,166538218.33731273,0.0,0.0,0.0,0.0,-0.0,5767831.249012436,0.0,329053.0679520699,0.0,0.0
S3,166648323.81401193,0.0,0.0,0.0,0.0,-0.0,5771854.450204712,0.0,332968.45082608954,0.0,0.0
