slack,cases,constructed_mode_share_min_pct,constructed_mode_share_max_pct,bill_saving_min_pct,bill_saving_max_pct,energy_saving_min_pct,energy_saving_max_pct,optimal_share_lower_min_pct,optimal_share_upper_max_pct
0,36,16.38410696434611,44.99885438819312,0.4513335474827008,2.542610941013461,0.2268594338866006,2.0907527627690747,16.384106964344415,44.99885438819312
6,36,54.03704662118162,84.40933279239557,4.187888400045747,10.174173154962237,2.925154064305494,8.683580428303094,44.833205808029795,88.4010239468179
24,36,58.977640136788864,83.76476217997673,5.005350352541807,15.863131575366545,4.363735837015341,12.289930196692117,33.96634742453971,91.15553827629576
