case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,157312922.4333711,0.0,0.0,0.0,0.0,0.0,5430743.11574495,0.0,0.0,0.0,0.0
S0,166976431.75163913,0.0,0.0,0.0,0.0,-0.0,5783843.337995701,0.0,344563.5905931281,0.0,0.0
S0e,166273531.2209072,0.0,0.0,0.0,0.0,-0.0,5758159.710529134,0.0,319646.65483263176,0.0,0.0
S1,166334576.42322996,0.0,0.0,0.0,0.0,-0.0,5760390.275380624,0.0,321827.22555691394,0.0,0.0
S2,166272737.5106327,0.0,0.0,0.0,0.0,-0.0,5758130.7159546055,0.0,319646.6548076599,0.0,0.0
S1rt,166273173.01303652,0.0,0.0,0.0,0.0,-0.0,5758146.625042969,0.0,319646.65480765986,0.0,0.0
S3,166334576.42322996,0.0,0.0,0.0,0.0,-0.0,5760390.275380624,0.0,321827.22555691394,0.0,0.0
