source_row,start_s,end_s,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
10372,1003.0,1561.83071553,0.2786111111111111,0.433841865425,1,1,0.12527777777777777,0.2786111111111111,0.7711111111111111
10373,1003.0,1561.83071553,0.2786111111111111,0.433841865425,1,1,0.12527777777777777,0.2786111111111111,0.7711111111111111
10374,1003.0,1546.96160558,0.2786111111111111,0.42971155710555553,1,1,0.12194444444444444,0.2786111111111111,0.7677777777777778
10375,1003.0,1559.35253054,0.2786111111111111,0.4331534807055556,1,1,0.12472222222222222,0.2786111111111111,0.7705555555555555
10376,1004.0,1564.06980803,0.2788888888888889,0.4344638355638889,1,1,0.12555555555555556,0.2788888888888889,0.7722222222222223
10377,1004.0,2338.5026178,0.2788888888888889,0.6495840605,1,1,0.2991666666666667,0.2788888888888889,0.9613888888888888
10378,1004.0,2298.85165794,0.2788888888888889,0.6385699049833334,1,1,0.2902777777777778,0.2788888888888889,0.9544444444444444
10379,1004.0,2617.29842932,0.2788888888888889,0.7270273414777778,1,1,0.3616666666666667,0.2788888888888889,1.0658333333333334
10380,1011.0,2646.60209424,0.2808333333333333,0.7351672484,1,1,0.36666666666666664,0.2808333333333333,1.076111111111111
10381,1018.0,2595.36474695,0.2827777777777778,0.7209346519305556,1,1,0.3536111111111111,0.2827777777777778,1.063611111111111
10382,1019.0,2638.4938918,0.28305555555555556,0.7329149699444444,1,1,0.3630555555555556,0.28305555555555556,1.073611111111111
10383,1024.0,2626.14659686,0.28444444444444444,0.7294851657944444,1,1,0.3591666666666667,0.28444444444444444,1.0697222222222222
10384,1025.0,1967.94938918,0.2847222222222222,0.5466526081055556,1,1,0.21138888888888888,0.2847222222222222,0.9791666666666666
10385,1044.0,1983.23211169,0.29,0.5508978088027778,1,1,0.21055555555555555,0.29,0.9811111111111112
10386,1048.0,1990.94938918,0.2911111111111111,0.5530414969944445,1,1,0.21138888888888888,0.2911111111111111,0.9825
10387,1049.0,1993.18848168,0.29138888888888886,0.5536634671333334,1,1,0.21166666666666667,0.29138888888888886,0.9827777777777778
10389,1123.0,2046.12390925,0.31194444444444447,0.5683677525694445,1,1,0.20694444444444443,0.31194444444444447,0.9791666666666666
10390,1123.0,1811.93542757,0.31194444444444447,0.5033153965472222,1,1,0.15444444444444444,0.31194444444444447,0.9972222222222222
10392,1127.0,2343.78883072,0.31305555555555553,0.6510524529777778,1,1,0.2727777777777778,0.31305555555555553,1.153888888888889
10393,1129.0,3210.67539267,0.3136111111111111,0.8918542757416666,1,1,0.4666666666666667,0.3136111111111111,1.35
10394,1133.0,2337.39790576,0.31472222222222224,0.6492771960444444,1,1,0.27,0.31472222222222224,1.153888888888889
10396,1170.0,4222.0,0.325,1.1727777777777777,5,4,3.391111111111111,0.325,1.1727777777777777
10398,1211.0,108791.4886562,0.3363888888888889,30.219857960055556,1,16,385.87555555555554,0.3363888888888889,33.06805555555555
10401,1329.0,2383.0,0.36916666666666664,0.6619444444444444,5,1,0.2927777777777778,0.36916666666666664,0.6619444444444444
10402,1329.0,2391.0,0.36916666666666664,0.6641666666666667,5,1,0.295,0.36916666666666664,0.6641666666666667
10403,1362.0,2581.26701571,0.37833333333333335,0.717018615475,1,1,0.2733333333333333,0.37833333333333335,1.1605555555555556
10404,1362.0,2581.26701571,0.37833333333333335,0.717018615475,1,1,0.2733333333333333,0.37833333333333335,1.1619444444444444
10405,1362.0,2586.22338569,0.37833333333333335,0.718395384913889,1,1,0.27444444444444444,0.37833333333333335,1.163888888888889
10406,1362.0,2582.5061082,0.37833333333333335,0.7173628078333334,1,1,0.27361111111111114,0.37833333333333335,1.1630555555555555
10407,1363.0,2554.0,0.3786111111111111,0.7094444444444444,5,1,0.3308333333333333,0.3786111111111111,0.7094444444444444
10408,1363.0,2589.70157068,0.3786111111111111,0.719361547411111,1,1,0.275,0.3786111111111111,1.1644444444444444
10412,1555.0,2040.0,0.43194444444444446,0.5666666666666667,5,4,0.5388888888888889,0.43194444444444446,0.5666666666666667
10414,1718.0,3025.2425829,0.4772222222222222,0.8403451619166666,1,1,0.29305555555555557,0.4772222222222222,1.2177777777777778
10415,1718.0,3025.2425829,0.4772222222222222,0.8403451619166666,1,1,0.29305555555555557,0.4772222222222222,1.2177777777777778
10416,1718.0,3025.2425829,0.4772222222222222,0.8403451619166666,1,1,0.29305555555555557,0.4772222222222222,1.2177777777777778
10417,1724.0,3031.2425829,0.47888888888888886,0.8420118285833333,1,1,0.29305555555555557,0.47888888888888886,1.2177777777777778
10418,1725.0,3027.28621291,0.4791666666666667,0.8409128369194444,1,1,0.29194444444444445,0.4791666666666667,1.2180555555555554
10420,1873.0,2939.85863874,0.5202777777777777,0.81662739965,1,1,0.23916666666666667,0.5202777777777777,1.1652777777777779
10422,1949.0,3320.67539267,0.5413888888888889,0.9224098312972222,1,1,0.3075,0.5413888888888889,1.2619444444444445
10423,1949.0,3303.32809773,0.5413888888888889,0.9175911382583334,1,1,0.3036111111111111,0.5413888888888889,1.265
10424,1949.0,2660.2390925,0.5413888888888889,0.7389553034722223,1,1,0.15944444444444444,0.5413888888888889,1.138611111111111
10425,1949.0,2656.52181501,0.5413888888888889,0.7379227263916667,1,1,0.15861111111111112,0.5413888888888889,1.1377777777777778
10426,1949.0,2649.08726003,0.5413888888888889,0.7358575722305556,1,1,0.15694444444444444,0.5413888888888889,1.1380555555555556
10427,1949.0,2641.65270506,0.5413888888888889,0.7337924180722222,1,1,0.15527777777777776,0.5413888888888889,1.1377777777777778
10428,1949.0,3328.0,0.5413888888888889,0.9244444444444444,5,1,0.38305555555555554,0.5413888888888889,0.9244444444444444
10430,2048.0,2734.45724258,0.5688888888888889,0.7595714562722222,1,1,0.15388888888888888,0.5688888888888889,1.1366666666666667
10431,2048.0,3010.77486911,0.5688888888888889,0.8363263525305555,1,1,0.21583333333333332,0.5688888888888889,1.2130555555555556
10432,2048.0,3555.97556719,0.5688888888888889,0.9877709908861112,1,1,0.33805555555555555,0.5688888888888889,1.4016666666666666
10433,2051.0,3550.30191972,0.5697222222222222,0.9861949777000001,1,1,0.33611111111111114,0.5697222222222222,1.4019444444444444
10434,2052.0,3581.04013962,0.57,0.9947333721166667,1,1,0.3427777777777778,0.57,1.4152777777777779
10435,2069.0,3601.7574171,0.5747222222222222,1.0004881714166667,1,1,0.3436111111111111,0.5747222222222222,1.4172222222222222
10436,2073.0,3182.0,0.5758333333333333,0.8838888888888888,5,1,0.3080555555555556,0.5758333333333333,0.8838888888888888
10437,2073.0,3180.0,0.5758333333333333,0.8833333333333333,5,1,0.3075,0.5758333333333333,0.8833333333333333
10442,2216.0,2748.0,0.6155555555555555,0.7633333333333333,5,8,1.1822222222222223,0.6155555555555555,0.7633333333333333
10446,2325.0,3839.17102967,0.6458333333333334,1.0664363971305555,1,1,0.33944444444444444,0.6458333333333334,1.4155555555555555
10447,2325.0,3094.47643979,0.6458333333333334,0.8595767888305555,1,1,0.1725,0.6458333333333334,1.3091666666666666
10448,2325.0,3088.28097731,0.6458333333333334,0.8578558270305555,1,1,0.1711111111111111,0.6458333333333334,1.308888888888889
10449,2325.0,3089.52006981,0.6458333333333334,0.8582000193916667,1,1,0.1713888888888889,0.6458333333333334,1.3091666666666666
10450,2328.0,3090.04188482,0.6466666666666666,0.8583449680055556,1,1,0.17083333333333334,0.6466666666666666,1.308888888888889
10451,2383.0,3142.56369983,0.6619444444444444,0.8729343610638889,1,1,0.17027777777777778,0.6619444444444444,1.308888888888889
10454,2535.0,3689.83420593,0.7041666666666667,1.0249539460916666,1,1,0.2588888888888889,0.7041666666666667,1.4127777777777777
10455,2554.0,3679.09598604,0.7094444444444444,1.0219711072333333,1,1,0.25222222222222224,0.7094444444444444,1.4127777777777777
10456,2556.0,3674.90052356,0.71,1.020805700988889,1,1,0.25083333333333335,0.71,1.4127777777777777
10457,2557.0,3861.0,0.7102777777777778,1.0725,5,1,0.3622222222222222,0.7102777777777778,1.0725
10458,2558.0,3774.78883072,0.7105555555555556,1.0485524529777779,1,1,0.2727777777777778,0.7105555555555556,1.4358333333333333
10460,2580.0,2885.0,0.7166666666666667,0.8013888888888889,5,8,0.6777777777777778,0.7166666666666667,0.8013888888888889
10461,2585.0,8241.0,0.7180555555555556,2.2891666666666666,5,4,6.2844444444444445,0.7180555555555556,2.2891666666666666
10463,2640.0,2889.0,0.7333333333333333,0.8025,5,8,0.5533333333333333,0.7333333333333333,0.8025
10464,2748.0,2912.0,0.7633333333333333,0.8088888888888889,5,8,0.36444444444444446,0.7633333333333333,0.8088888888888889
10465,2764.0,3871.7486911,0.7677777777777778,1.0754857475277777,1,1,0.24833333333333332,0.7677777777777778,1.4127777777777777
10466,2774.0,3400.98080279,0.7705555555555555,0.9447168896638889,1,1,0.14055555555555554,0.7705555555555555,1.3058333333333334
10467,2776.0,3882.5095986,0.7711111111111111,1.0784748885,1,1,0.24805555555555556,0.7711111111111111,1.461111111111111
10468,2776.0,4208.39092496,0.7711111111111111,1.1689974791555555,1,1,0.3211111111111111,0.7711111111111111,1.538888888888889
10469,2780.0,4333.82198953,0.7722222222222223,1.203839441536111,1,1,0.34833333333333333,0.7722222222222223,1.566111111111111
10471,2889.0,3077.0,0.8025,0.8547222222222223,5,8,0.4177777777777778,0.8025,0.8547222222222223
10472,2905.0,3141.0,0.8069444444444445,0.8725,5,1,0.06555555555555556,0.8069444444444445,0.8725
10473,2912.0,3066.0,0.8088888888888889,0.8516666666666667,5,8,0.3422222222222222,0.8088888888888889,0.8516666666666667
10476,2967.0,110135.0,0.8241666666666667,30.593055555555555,5,4,119.07555555555555,0.8241666666666667,30.942777777777778
10477,3033.0,4557.08376963,0.8425,1.2658566026749998,1,1,0.3416666666666667,0.8425,1.5594444444444444
10478,3066.0,3236.0,0.8516666666666667,0.8988888888888888,5,8,0.37777777777777777,0.8516666666666667,0.8988888888888888
10479,3077.0,3250.0,0.8547222222222223,0.9027777777777778,5,8,0.3844444444444444,0.8547222222222223,0.9027777777777778
10482,3142.0,3374.0,0.8727777777777778,0.9372222222222222,5,1,0.06444444444444444,0.8727777777777778,0.9372222222222222
10484,3172.0,4603.15183246,0.8811111111111111,1.2786532867944445,1,1,0.32083333333333336,0.8811111111111111,1.5386111111111112
10485,3180.0,4747.45200698,0.8833333333333333,1.3187366686055555,1,1,0.35138888888888886,0.8833333333333333,1.5691666666666666
10486,3182.0,4536.32809773,0.8838888888888888,1.2600911382583333,1,1,0.3036111111111111,0.8838888888888888,1.5655555555555556
10487,3194.0,4555.76265271,0.8872222222222222,1.265489625752778,1,1,0.30527777777777776,0.8872222222222222,1.5702777777777779
10488,3199.0,4407.11518325,0.8886111111111111,1.224198662013889,1,1,0.2708333333333333,0.8886111111111111,1.5769444444444445
10489,3201.0,3903.56544503,0.8891666666666667,1.0843237347305554,1,1,0.1575,0.8891666666666667,1.466388888888889
10490,3201.0,3903.56544503,0.8891666666666667,1.0843237347305554,1,1,0.1575,0.8891666666666667,1.466388888888889
10491,3201.0,3903.56544503,0.8891666666666667,1.0843237347305554,1,1,0.1575,0.8891666666666667,1.466388888888889
10492,3236.0,3376.0,0.8988888888888888,0.9377777777777778,5,8,0.3111111111111111,0.8988888888888888,0.9377777777777778
