case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,157312922.4333711,0.0,0.0,0.0,0.0,0.0,5430743.11574495,0.0,0.0,0.0,0.0
S0,166976431.75163913,0.0,0.0,0.0,0.0,-0.0,5783843.337995701,0.0,344563.5905931281,0.0,0.0
S0e,165690979.3700438,0.0,0.0,0.0,0.0,-0.0,5736873.548370993,0.0,298940.5109407548,0.0,0.0
S1,165738670.09551883,0.0,0.0,0.0,0.0,-0.0,5738616.14408739,0.0,300634.5763518851,0.0,0.0
S2,165690552.58930805,0.0,0.0,0.0,0.0,-0.0,5736857.957888864,0.0,298940.510915783,0.0,0.0
S1rt,165690552.58930814,0.0,0.0,0.0,0.0,-0.0,5736857.957888868,0.0,298940.5109157829,0.0,0.0
S3,165738670.09551883,0.0,0.0,0.0,0.0,-0.0,5738616.14408739,0.0,300634.5763518851,0.0,0.0
