case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,510781361.8074699,0.0,0.0,0.0,0.0,0.0,17416820.350496974,0.0,0.0,0.0,0.0
S0,654474115.5503402,18917877.516258486,9379.635965061905,0.0,15221.650339865215,1008.4252033803714,20185774.268871717,-3.382921599878642e-17,3584058.717337718,0.0,0.0
S0e,642626340.2942739,11427404.524728738,7840.333921135264,0.0,6477.637966376769,1160.4029026556245,20151618.385415267,5.9140557225639e-19,3356675.6967523247,0.0,0.0
S1,644532120.9638406,26705680.46631272,7223.2055125348015,0.0,27279.668750675308,1777.5313112560834,19902552.848807145,3.458692109386155e-18,3388334.370620844,0.0,0.0
S2,638521369.4247906,23326420.34335649,2814.360278996395,0.0,28960.048639729837,-0.0,19867409.99657805,-5.122613964233904e-20,3358466.6855092985,0.0,0.0
S1rt,639693907.4033027,17052465.67365642,4670.139899905676,0.0,18456.920328750504,92.57509864955409,20003996.31844326,6.543241125169799e-17,3359284.8110006014,0.0,0.0
S3,642785568.9704896,15015986.364099137,5747.996798523567,0.0,13179.820710642076,1789.566166947323,20089042.264727,-3.359238036278107e-17,3391251.777465026,0.0,0.0
