case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,510781361.8074699,0.0,0.0,0.0,0.0,0.0,17416820.350496974,0.0,0.0,0.0,0.0
S0,654474115.5503407,18917877.516258463,9379.635965061905,0.0,15221.65033986518,1008.4252033803768,20185774.26887172,3.862005872693828e-18,3584058.717337718,0.0,0.0
S0e,646793689.7230481,26378293.343317404,7315.960731683673,0.0,26779.116636499446,1735.2160264700772,19932581.968182463,-4.9170641839436494e-17,3429894.113516097,0.0,0.0
S1,648119736.9258515,26705680.466312714,7223.205512534805,0.0,27279.668750675297,1777.5313112560814,19953011.488581315,-6.15989119405504e-17,3466847.7266787007,0.0,0.0
S2,642688284.4588675,24621195.52055102,3925.129648196517,0.0,29604.166647614715,-0.0,19903256.290043723,5.908535433886427e-18,3432191.348587078,0.0,0.0
S1rt,644609138.1132977,20024097.2076911,4820.308974547552,0.0,20171.068303408007,2717.253990923342,20031328.66018018,3.947176104923858e-18,3432410.0537121003,0.0,0.0
S3,646384341.3283021,15719665.78638811,6141.608002265665,0.0,14069.630234096368,1395.9549632052249,20125909.476193435,-3.547057461347251e-17,3467501.49435313,0.0,0.0
