case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,102303062.08382058,0.0,0.0,0.0,0.0,0.0,3610335.390001367,0.0,0.0,0.0,0.0
S0,118622027.73767729,0.0,0.0,0.0,0.0,-0.0,4206622.159895711,0.0,578778.9890543001,0.0,0.0
S0e,117441868.95542355,0.0,0.0,0.0,0.0,-0.0,4163499.7540960005,0.0,536924.8893075273,0.0,0.0
S1,117571410.18385302,0.0,0.0,0.0,0.0,-0.0,4168233.1251509283,0.0,541519.0435667151,0.0,0.0
S2,117441868.95424078,0.0,0.0,0.0,0.0,-0.0,4163499.754052789,0.0,536924.8892655808,0.0,0.0
S1rt,117441868.9542408,0.0,0.0,0.0,0.0,-0.0,4163499.754052786,0.0,536924.8892655808,0.0,0.0
S3,117571410.18385302,0.0,0.0,0.0,0.0,-0.0,4168233.1251509283,0.0,541519.0435667151,0.0,0.0
