case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,157312922.4333711,0.0,0.0,0.0,0.0,0.0,5430743.11574495,0.0,0.0,0.0,0.0
S0,166976431.75163913,0.0,0.0,0.0,0.0,-0.0,5783843.337995701,0.0,344563.5905931281,0.0,0.0
S0e,166384599.78316313,0.0,0.0,0.0,0.0,-0.0,5762218.100158599,0.0,323587.5015733438,0.0,0.0
S1,166435450.82144007,0.0,0.0,0.0,0.0,-0.0,5764076.176190485,0.0,325409.6101027167,0.0,0.0
S2,166383809.47149912,0.0,0.0,0.0,0.0,-0.0,5762189.229736763,0.0,323587.5015483719,0.0,0.0
S1rt,166384033.31119663,0.0,0.0,0.0,0.0,-0.0,5762197.406696285,0.0,323587.5015483719,0.0,0.0
S3,166435450.82144007,0.0,0.0,0.0,0.0,-0.0,5764076.176190485,0.0,325409.6101027167,0.0,0.0
