case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,157312922.4333711,0.0,0.0,0.0,0.0,0.0,5430743.11574495,0.0,0.0,0.0,0.0
S0,166976431.75163913,0.0,0.0,0.0,0.0,-0.0,5783843.337995701,0.0,344563.5905931281,0.0,0.0
S0e,166219076.42218262,0.0,0.0,0.0,0.0,-0.0,5756169.960499885,0.0,317718.5967582243,0.0,0.0
S1,166283336.03588447,0.0,0.0,0.0,0.0,-0.0,5758517.978884557,0.0,320015.3754084046,0.0,0.0
S2,166218573.83718058,0.0,0.0,0.0,0.0,-0.0,5756151.60085561,0.0,317718.5967332524,0.0,0.0
S1rt,166218573.83718073,0.0,0.0,0.0,0.0,-0.0,5756151.6008556085,0.0,317718.59673325234,0.0,0.0
S3,166283336.03588447,0.0,0.0,0.0,0.0,-0.0,5758517.978884557,0.0,320015.3754084046,0.0,0.0
