case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,486077349.02546513,22974306.264392972,0.0,0.0,0.0,0.0,16849313.84996448,0.012060222473573454,0.0,0.0,0.0
S0,490218263.9062489,22974306.264392972,0.0,0.0,0.0,-0.0,17000416.413487837,0.004046576994923069,150801.52054726885,0.0,0.0
S1,489536217.0061351,22974306.264392972,0.0,0.0,0.0,-0.0,16975484.3700942,0.003639015721054313,126813.48657583528,0.0,0.0
S2,489490735.0545659,22974306.264392972,0.0,0.0,0.0,-0.0,16973790.83855968,0.002398236555613907,125811.26238520048,0.0,0.0
S1rt,489491812.9328711,22974306.264392972,0.0,0.0,0.0,-0.0,16973833.166205294,0.0025136143147154854,125792.69342568918,0.0,0.0
S3,489536217.0061351,22974306.264392972,0.0,0.0,0.0,-0.0,16975484.3700942,0.003639015721054313,126813.48657583528,0.0,0.0
