case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,151684238.32851776,0.0,0.0,0.0,0.0,0.0,5226278.776434979,0.05169409284256767,0.0,0.0,0.0
S0,166292324.5498477,0.0,0.0,0.0,0.0,-0.0,5758963.9962342195,0.004706508804979446,541311.1475159614,0.0,0.0
S1,163842652.0395181,0.0,0.0,0.0,0.0,-0.0,5669416.848640302,0.0031457823521448174,455204.6537047242,0.0,0.0
S2,163676722.31921747,0.0,0.0,0.0,0.0,-0.0,5663313.931452337,0.0015801427237145235,450090.688398928,0.0,0.0
S1rt,163692283.9549934,0.0,0.0,0.0,0.0,-0.0,5663913.28522075,0.002785454363989445,450049.2536550182,0.0,0.0
S3,163842652.0395181,0.0,0.0,0.0,0.0,-0.0,5669416.848640302,0.0031457823521448174,455204.6537047242,0.0,0.0
