case,total_cost,investment,operating,new_coal,new_ocgt,new_batt_mw,new_batt_mwh,emissions_t,curtail_rate,import_mwh,export_mwh,ai_mwh
NOAI,115293333.7050253,11079003.643730735,104214330.06129463,0.0,0.0,2601.7923056335057,26091.278951734148,3686946.4575578272,0.9539191877076907,0.0,0.0,0.0
S0,109248109.86122462,4502122.796969233,104745987.06425563,0.0,0.0,1390.6568387710172,9966.748266280127,3706341.5767763234,0.941160140963139,0.0,0.0,203470.75843289812
S0b,111175371.04474121,6619287.5126861725,104556083.53205511,0.0,0.0,1780.8814129781117,15156.735103234483,3699421.920924381,0.9467040012446394,0.0,0.0,137913.02996610623
S1,111238474.12028503,6673885.455188397,104564588.66509673,0.0,0.0,1715.0929331779807,15435.245193118639,3699728.265795059,0.9458653193615938,0.0,0.0,142115.61297918885
S2,108953270.95053278,4352984.798090643,104600286.15244228,0.0,0.0,1039.0368645206172,10219.35945830739,3701032.114063896,0.9451280368729106,0.0,0.0,151033.55844950327
