workload,tariff_assumption,deadline_window_h_assumption,utilization_assumption,idle_power_ratio_assumption,max_response_fraction,commitment_MW,minimum_cost_CNY_scenario,outside_option_cost_CNY_scenario,opportunity_cost_CNY_scenario,marginal_cost_CNY_per_MW_event_scenario,is_measured_tariff,is_market_equilibrium,maximum_work_error
infer_llama_8b_32g,event_cheap,1,0.9,0.2,1.0,0.002376609999999997,57.58478000000002,57.58478000000001,1.4210854715202004e-14,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b_32g,event_cheap,4,0.9,0.2,0.0,0.0,55.79815729107984,55.580328333333355,0.2178289577464838,230.98591549295185,False,False,1.5543122344752192e-15
infer_llama_8b_32g,event_cheap,4,0.9,0.2,0.25,0.0012203010810810813,56.36092911192702,55.580328333333355,0.7806007785936657,504.40967283071416,False,False,1.2212453270876722e-15
infer_llama_8b_32g,event_cheap,4,0.9,0.2,0.5,0.0024406021621621627,57.73836118918921,55.580328333333355,2.1580328558558577,2399.9999999999955,False,False,4.440892098500626e-16
infer_llama_8b_32g,event_cheap,4,0.9,0.2,0.75,0.003660903243243244,61.58814817291565,55.580328333333355,6.007819839582297,4734.748010610029,False,False,9.992007221626409e-16
infer_llama_8b_32g,event_cheap,4,0.9,0.2,1.0,0.004881204324324325,71.7718267027028,55.580328333333355,16.19149836936944,22624.69295410523,False,False,1.8762769116165146e-14
infer_llama_8b_32g,event_cheap,8,0.9,0.2,0.0,0.0,55.79815729107983,55.580328333333355,0.2178289577464767,230.9859154929581,False,False,1.6653345369377348e-15
infer_llama_8b_32g,event_cheap,8,0.9,0.2,0.25,0.001220301081081081,56.36092911192703,55.580328333333355,0.7806007785936728,504.40967283072814,False,False,1.1102230246251565e-16
infer_llama_8b_32g,event_cheap,8,0.9,0.2,0.5,0.002440602162162162,57.73836118918922,55.580328333333355,2.158032855855865,2400.0000000000014,False,False,9.992007221626409e-16
infer_llama_8b_32g,event_cheap,8,0.9,0.2,0.75,0.0036609032432432425,61.588148172915794,55.580328333333355,6.007819839582439,4734.7480106099365,False,False,1.0436096431476471e-14
infer_llama_8b_32g,event_cheap,8,0.9,0.2,1.0,0.004881204324324324,71.77182670270236,55.580328333333355,16.191498369369,22624.69295410459,False,False,4.0967229608668276e-14
infer_llama_8b_32g,event_expensive,1,0.9,0.2,0.0,0.0,63.51262500000002,63.51262500000002,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b_32g,event_expensive,1,0.9,0.2,0.25,0.0005941524999999992,63.51262500000002,63.51262500000002,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b_32g,event_expensive,1,0.9,0.2,0.5,0.0011883049999999984,63.51262500000002,63.51262500000002,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b_32g,event_expensive,1,0.9,0.2,0.75,0.0017824574999999977,63.51262500000002,63.51262500000002,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b_32g,event_expensive,1,0.9,0.2,1.0,0.002376609999999997,63.51262500000002,63.51262500000002,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b_32g,event_expensive,4,0.9,0.2,0.0,0.0,55.04176000000001,55.04176000000002,-7.105427357601002e-15,-0.0,False,False,1.9984014443252818e-15
infer_llama_8b_32g,event_expensive,4,0.9,0.2,0.25,0.0012203010810810813,55.04176000000001,55.04176000000002,-7.105427357601002e-15,-0.0,False,False,1.9984014443252818e-15
infer_llama_8b_32g,event_expensive,4,0.9,0.2,0.5,0.0024406021621621627,55.04176000000001,55.04176000000002,-7.105427357601002e-15,-0.0,False,False,1.9984014443252818e-15
infer_llama_8b_32g,event_expensive,4,0.9,0.2,0.75,0.003660903243243244,55.04176000000001,55.04176000000002,-7.105427357601002e-15,-0.0,False,False,1.9984014443252818e-15
infer_llama_8b_32g,event_expensive,4,0.9,0.2,1.0,0.004881204324324325,55.56160054054058,55.04176000000002,0.5198405405405637,2271.574014221041,False,False,7.216449660063518e-15
infer_llama_8b_32g,event_expensive,8,0.9,0.2,0.0,0.0,55.04176000000001,55.04176000000001,0.0,-0.0,False,False,1.4432899320127035e-15
infer_llama_8b_32g,event_expensive,8,0.9,0.2,0.25,0.001220301081081081,55.04176000000001,55.04176000000001,0.0,-0.0,False,False,1.4432899320127035e-15
infer_llama_8b_32g,event_expensive,8,0.9,0.2,0.5,0.002440602162162162,55.04176000000001,55.04176000000001,0.0,-0.0,False,False,1.4432899320127035e-15
infer_llama_8b_32g,event_expensive,8,0.9,0.2,0.75,0.0036609032432432425,55.04176000000001,55.04176000000001,0.0,-0.0,False,False,1.4432899320127035e-15
infer_llama_8b_32g,event_expensive,8,0.9,0.2,1.0,0.004881204324324324,55.56160054054056,55.04176000000001,0.5198405405405495,2271.5740142210743,False,False,1.1102230246251565e-16
infer_llama_8b,flat,1,0.9,0.2,0.0,0.0,25.40883514445001,25.40883514445001,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,flat,1,0.9,0.2,0.25,0.0002969185356479164,25.40883514445001,25.40883514445001,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,flat,1,0.9,0.2,0.5,0.0005938370712958328,25.40883514445001,25.40883514445001,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,flat,1,0.9,0.2,0.75,0.0008907556069437492,25.40883514445001,25.40883514445001,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,flat,1,0.9,0.2,1.0,0.0011876741425916656,25.40883514445001,25.40883514445001,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,flat,4,0.9,0.2,0.0,0.0,25.40883514445001,25.408835144450006,3.552713678800501e-15,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,flat,4,0.9,0.2,0.25,0.0006099344981889638,25.40883514445001,25.408835144450006,3.552713678800501e-15,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,flat,4,0.9,0.2,0.5,0.0012198689963779277,25.40883514445001,25.408835144450006,3.552713678800501e-15,-0.0,False,False,2.220446049250313e-16
infer_llama_8b,flat,4,0.9,0.2,0.75,0.0018298034945668914,25.664836374326924,25.408835144450006,0.25600122987691876,1297.7486640302168,False,False,7.771561172376096e-16
infer_llama_8b,flat,4,0.9,0.2,1.0,0.0024397379927558554,27.678724725682894,25.408835144450006,2.2698895812328885,11218.00659995126,False,False,7.66053886991358e-15
infer_llama_8b,flat,8,0.9,0.2,0.0,0.0,25.40883514445001,25.40883514445001,0.0,-0.0,False,False,2.220446049250313e-16
infer_llama_8b,flat,8,0.9,0.2,0.25,0.0006099344981889638,25.40883514445001,25.40883514445001,0.0,-0.0,False,False,2.220446049250313e-16
infer_llama_8b,flat,8,0.9,0.2,0.5,0.0012198689963779277,25.40883514445001,25.40883514445001,0.0,7.597588895711419e-13,False,False,4.440892098500626e-16
infer_llama_8b,flat,8,0.9,0.2,0.75,0.0018298034945668914,25.66483637432693,25.40883514445001,0.2560012298769223,1297.7486640302222,False,False,1.4432899320127035e-15
infer_llama_8b,flat,8,0.9,0.2,1.0,0.0024397379927558554,27.678724725682905,25.40883514445001,2.2698895812328956,11218.006599951914,False,False,3.885780586188048e-15
infer_llama_8b,event_cheap,1,0.9,0.2,0.0,0.0,28.796679830376682,28.796679830376682,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,event_cheap,1,0.9,0.2,0.25,0.0002969185356479164,28.796679830376682,28.796679830376682,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,event_cheap,1,0.9,0.2,0.5,0.0005938370712958328,28.796679830376682,28.796679830376682,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,event_cheap,1,0.9,0.2,0.75,0.0008907556069437492,28.796679830376682,28.796679830376682,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,event_cheap,1,0.9,0.2,1.0,0.0011876741425916656,28.796679830376682,28.796679830376682,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,event_cheap,4,0.9,0.2,0.0,0.0,27.903840399462904,27.794751538654175,0.10908886080872904,231.3557448437599,False,False,3.9968028886505635e-15
infer_llama_8b,event_cheap,4,0.9,0.2,0.25,0.0006099344981889638,28.185188444974177,27.794751538654175,0.3904369063200015,504.2180589441665,False,False,1.2212453270876722e-15
infer_llama_8b,event_cheap,4,0.9,0.2,0.5,0.0012198689963779277,28.87394747946371,27.794751538654175,1.0791959408095337,2400.0,False,False,4.440892098500626e-16
infer_llama_8b,event_cheap,4,0.9,0.2,0.75,0.0018298034945668914,30.798592488895668,27.794751538654175,3.003840950241493,4735.947595254381,False,False,2.220446049250313e-16
infer_llama_8b,event_cheap,4,0.9,0.2,1.0,0.0024397379927558554,35.88743431698991,27.794751538654175,8.092682778335735,22592.411879913372,False,False,1.1102230246251565e-16
infer_llama_8b,event_cheap,8,0.9,0.2,0.0,0.0,27.903840399462908,27.794751538654175,0.10908886080873259,231.35574484375152,False,False,2.220446049250313e-16
infer_llama_8b,event_cheap,8,0.9,0.2,0.25,0.0006099344981889638,28.185188444974173,27.794751538654175,0.39043690631999795,504.21805894415667,False,False,7.327471962526033e-15
infer_llama_8b,event_cheap,8,0.9,0.2,0.5,0.0012198689963779277,28.873947479463716,27.794751538654175,1.0791959408095408,2399.999999999998,False,False,4.107825191113079e-15
infer_llama_8b,event_cheap,8,0.9,0.2,0.75,0.0018298034945668914,30.798592488895554,27.794751538654175,3.003840950241379,4735.9475952544435,False,False,3.574918139293004e-14
infer_llama_8b,event_cheap,8,0.9,0.2,1.0,0.0024397379927558554,35.8874343169899,27.794751538654175,8.092682778335728,22592.411879913383,False,False,8.548717289613705e-15
infer_llama_8b,event_expensive,1,0.9,0.2,0.0,0.0,31.76104393056251,31.76104393056251,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,event_expensive,1,0.9,0.2,0.25,0.0002969185356479164,31.76104393056251,31.76104393056251,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,event_expensive,1,0.9,0.2,0.5,0.0005938370712958328,31.76104393056251,31.76104393056251,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,event_expensive,1,0.9,0.2,0.75,0.0008907556069437492,31.76104393056251,31.76104393056251,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,event_expensive,1,0.9,0.2,1.0,0.0011876741425916656,31.76104393056251,31.76104393056251,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,event_expensive,4,0.9,0.2,0.0,0.0,27.526818443979167,27.526818443979174,-7.105427357601002e-15,-0.0,False,False,1.3322676295501878e-15
infer_llama_8b,event_expensive,4,0.9,0.2,0.25,0.0006099344981889638,27.526818443979167,27.526818443979174,-7.105427357601002e-15,-0.0,False,False,1.3322676295501878e-15
infer_llama_8b,event_expensive,4,0.9,0.2,0.5,0.0012198689963779277,27.526818443979167,27.526818443979174,-7.105427357601002e-15,-0.0,False,False,1.3322676295501878e-15
infer_llama_8b,event_expensive,4,0.9,0.2,0.75,0.0018298034945668914,27.526818443979174,27.526818443979174,0.0,-0.0,False,False,1.1102230246251565e-16
infer_llama_8b,event_expensive,4,0.9,0.2,1.0,0.0024397379927558554,27.785950747415328,27.526818443979174,0.2591323034361537,2264.5718443770065,False,False,5.329070518200751e-15
infer_llama_8b,event_expensive,8,0.9,0.2,0.0,0.0,27.526818443979174,27.526818443979177,-3.552713678800501e-15,-0.0,False,False,3.3306690738754696e-16
infer_llama_8b,event_expensive,8,0.9,0.2,0.25,0.0006099344981889638,27.526818443979174,27.526818443979177,-3.552713678800501e-15,-0.0,False,False,3.3306690738754696e-16
infer_llama_8b,event_expensive,8,0.9,0.2,0.5,0.0012198689963779277,27.526818443979174,27.526818443979177,-3.552713678800501e-15,-0.0,False,False,3.3306690738754696e-16
infer_llama_8b,event_expensive,8,0.9,0.2,0.75,0.0018298034945668914,27.526818443979174,27.526818443979177,-3.552713678800501e-15,-0.0,False,False,3.3306690738754696e-16
infer_llama_8b,event_expensive,8,0.9,0.2,1.0,0.0024397379927558554,27.785950747415324,27.526818443979177,0.25913230343614657,2264.571844377029,False,False,3.4416913763379853e-15
pt_mpt_13b_lg,flat,1,0.9,0.2,0.0,0.0,121.81903363322354,121.81903363322354,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,flat,1,0.9,0.2,0.25,0.0005435560440000542,121.81903363322354,121.81903363322354,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,flat,1,0.9,0.2,0.5,0.0010871120880001084,121.81903363322354,121.81903363322354,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,flat,1,0.9,0.2,0.75,0.0016306681320001626,121.81903363322354,121.81903363322354,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,flat,1,0.9,0.2,1.0,0.0021742241760002168,121.81903363322354,121.81903363322354,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,flat,4,0.9,0.2,0.0,0.0,121.81903363322351,121.81903363322354,-2.842170943040401e-14,-0.0,False,False,2.55351295663786e-15
pt_mpt_13b_lg,flat,4,0.9,0.2,0.25,0.0019383974536087841,121.81903363322351,121.81903363322354,-2.842170943040401e-14,-0.0,False,False,2.55351295663786e-15
pt_mpt_13b_lg,flat,4,0.9,0.2,0.5,0.0038767949072175682,121.82359478702332,121.81903363322354,0.004561153799784279,140.33343825699143,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,flat,4,0.9,0.2,0.75,0.005815192360826353,122.09561676639684,121.81903363322354,0.27658313317330396,140.33343825699234,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,flat,4,0.9,0.2,1.0,0.0077535898144351365,123.77193614778999,121.81903363322354,1.9529025145664463,1634.6502453686549,False,False,6.661338147750939e-16
pt_mpt_13b_lg,flat,8,0.9,0.2,0.0,0.0,121.81903363322353,121.81903363322355,-2.842170943040401e-14,-0.0,False,False,9.992007221626409e-16
pt_mpt_13b_lg,flat,8,0.9,0.2,0.25,0.001938397453608782,121.81903363322355,121.81903363322355,0.0,-4.692153467023994e-13,False,False,7.771561172376096e-16
pt_mpt_13b_lg,flat,8,0.9,0.2,0.5,0.003876794907217564,121.82359478702332,121.81903363322355,0.004561153799770068,140.3334382569914,False,False,9.992007221626409e-16
pt_mpt_13b_lg,flat,8,0.9,0.2,0.75,0.005815192360826346,122.09561676639689,121.81903363322355,0.2765831331733324,140.33343825700197,False,False,3.885780586188048e-15
pt_mpt_13b_lg,flat,8,0.9,0.2,1.0,0.007753589814435128,123.77193614779,121.81903363322355,1.9529025145664463,1634.6502453686603,False,False,2.1094237467877974e-15
pt_mpt_13b_lg,event_cheap,1,0.9,0.2,0.0,0.0,138.0615714509867,138.0615714509867,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_cheap,1,0.9,0.2,0.25,0.0005435560440000542,138.0615714509867,138.0615714509867,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_cheap,1,0.9,0.2,0.5,0.0010871120880001084,138.0615714509867,138.0615714509867,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_cheap,1,0.9,0.2,0.75,0.0016306681320001626,138.0615714509867,138.0615714509867,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_cheap,1,0.9,0.2,1.0,0.0021742241760002168,138.0615714509867,138.0615714509867,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_cheap,4,0.9,0.2,0.0,0.0,135.45250243978643,133.35111707809463,2.101385361691797,1199.999999999996,False,False,9.992007221626409e-16
pt_mpt_13b_lg,event_cheap,4,0.9,0.2,0.25,0.0019383974536087841,137.778579384117,133.35111707809463,4.427462306022363,1199.999999999999,False,False,2.220446049250313e-16
pt_mpt_13b_lg,event_cheap,4,0.9,0.2,0.5,0.0038767949072175682,142.15595128274794,133.35111707809463,8.804834204653304,2652.6001888625897,False,False,1.1102230246251565e-15
pt_mpt_13b_lg,event_cheap,4,0.9,0.2,0.75,0.005815192360826353,147.29774473428137,133.35111707809463,13.946627656186735,2652.6001888625856,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_cheap,4,0.9,0.2,1.0,0.0077535898144351365,154.96727350945014,133.35111707809463,21.616156431355506,5342.370441663581,False,False,5.551115123125783e-16
pt_mpt_13b_lg,event_cheap,8,0.9,0.2,0.0,0.0,135.45250243978643,133.35111707809463,2.101385361691797,1199.9999999999984,False,False,5.551115123125783e-16
pt_mpt_13b_lg,event_cheap,8,0.9,0.2,0.25,0.001938397453608782,137.778579384117,133.35111707809463,4.427462306022363,1200.0000000000039,False,False,8.881784197001252e-16
pt_mpt_13b_lg,event_cheap,8,0.9,0.2,0.5,0.003876794907217564,142.15595128274705,133.35111707809463,8.804834204652423,2652.6001888631117,False,False,3.519406988061746e-14
pt_mpt_13b_lg,event_cheap,8,0.9,0.2,0.75,0.005815192360826346,147.29774473428134,133.35111707809463,13.946627656186706,2652.600188862584,False,False,9.992007221626409e-16
pt_mpt_13b_lg,event_cheap,8,0.9,0.2,1.0,0.007753589814435128,154.96727350945002,133.35111707809463,21.616156431355392,5342.370441663577,False,False,3.4416913763379853e-15
pt_mpt_13b_lg,event_expensive,1,0.9,0.2,0.0,0.0,152.27379204152942,152.27379204152942,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_expensive,1,0.9,0.2,0.25,0.0005435560440000542,152.27379204152942,152.27379204152942,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_expensive,1,0.9,0.2,0.5,0.0010871120880001084,152.27379204152942,152.27379204152942,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_expensive,1,0.9,0.2,0.75,0.0016306681320001626,152.27379204152942,152.27379204152942,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_expensive,1,0.9,0.2,1.0,0.0021742241760002168,152.27379204152942,152.27379204152942,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_expensive,4,0.9,0.2,0.0,0.0,131.29542705745985,131.29542705745988,-2.842170943040401e-14,-0.0,False,False,0.0
pt_mpt_13b_lg,event_expensive,4,0.9,0.2,0.25,0.0019383974536087841,131.29542705745985,131.29542705745988,-2.842170943040401e-14,-0.0,False,False,0.0
pt_mpt_13b_lg,event_expensive,4,0.9,0.2,0.5,0.0038767949072175682,131.29542705745985,131.29542705745988,-2.842170943040401e-14,-0.0,False,False,0.0
pt_mpt_13b_lg,event_expensive,4,0.9,0.2,0.75,0.005815192360826353,131.29542705745985,131.29542705745988,-2.842170943040401e-14,-0.0,False,False,0.0
pt_mpt_13b_lg,event_expensive,4,0.9,0.2,1.0,0.0077535898144351365,131.29542705745985,131.29542705745988,-2.842170943040401e-14,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_lg,event_expensive,8,0.9,0.2,0.0,0.0,131.29542705745985,131.29542705745985,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_lg,event_expensive,8,0.9,0.2,0.25,0.001938397453608782,131.29542705745985,131.29542705745985,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_lg,event_expensive,8,0.9,0.2,0.5,0.003876794907217564,131.29542705745985,131.29542705745985,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_lg,event_expensive,8,0.9,0.2,0.75,0.005815192360826346,131.29542705745985,131.29542705745985,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_lg,event_expensive,8,0.9,0.2,1.0,0.007753589814435128,131.29542705745985,131.29542705745985,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_sm,flat,1,0.9,0.2,0.0,0.0,89.23907939754424,89.23907939754424,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,flat,1,0.9,0.2,0.25,0.0004418554461250931,89.23907939754424,89.23907939754424,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,flat,1,0.9,0.2,0.5,0.0008837108922501862,89.23907939754424,89.23907939754424,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,flat,1,0.9,0.2,0.75,0.0013255663383752792,89.23907939754424,89.23907939754424,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,flat,1,0.9,0.2,1.0,0.0017674217845003724,89.23907939754424,89.23907939754424,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,flat,4,0.9,0.2,0.0,0.0,89.23907939754423,89.23907939754424,-1.4210854715202004e-14,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,flat,4,0.9,0.2,0.25,0.0014388571345897042,89.23907939754423,89.23907939754424,-1.4210854715202004e-14,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,flat,4,0.9,0.2,0.5,0.0028777142691794083,89.24623101379774,89.23907939754424,0.007151616253494808,395.19458245862677,False,False,2.220446049250313e-16
pt_mpt_13b_sm,flat,4,0.9,0.2,0.75,0.004316571403769113,89.81485955831951,89.23907939754424,0.5757801607752668,395.1945824586384,False,False,2.220446049250313e-15
pt_mpt_13b_sm,flat,4,0.9,0.2,1.0,0.005755428538358817,91.29314583324475,89.23907939754424,2.0540664357005056,1550.4549468961573,False,False,5.218048215738236e-15
pt_mpt_13b_sm,flat,8,0.9,0.2,0.0,0.0,89.23907939754426,89.23907939754423,2.842170943040401e-14,-3.080421333411404e-11,False,False,2.220446049250313e-15
pt_mpt_13b_sm,flat,8,0.9,0.2,0.25,0.0014388571345897018,89.23907939754424,89.23907939754423,1.4210854715202004e-14,-0.0,False,False,0.0
pt_mpt_13b_sm,flat,8,0.9,0.2,0.5,0.0028777142691794036,89.24623101379781,89.23907939754423,0.007151616253580073,395.1945824586302,False,False,1.2989609388114332e-14
pt_mpt_13b_sm,flat,8,0.9,0.2,0.75,0.004316571403769105,89.81485955831951,89.23907939754423,0.575780160775281,395.1945824586297,False,False,1.6653345369377348e-15
pt_mpt_13b_sm,flat,8,0.9,0.2,1.0,0.005755428538358807,91.29314583324465,89.23907939754423,2.0540664357004204,1550.4549468961677,False,False,7.105427357601002e-15
pt_mpt_13b_sm,event_cheap,1,0.9,0.2,0.0,0.0,101.13762331721682,101.13762331721682,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,event_cheap,1,0.9,0.2,0.25,0.0004418554461250931,101.13762331721682,101.13762331721682,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,event_cheap,1,0.9,0.2,0.5,0.0008837108922501862,101.13762331721682,101.13762331721682,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,event_cheap,1,0.9,0.2,0.75,0.0013255663383752792,101.13762331721682,101.13762331721682,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,event_cheap,1,0.9,0.2,1.0,0.0017674217845003724,101.13762331721682,101.13762331721682,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,event_cheap,4,0.9,0.2,0.0,0.0,99.11404404434255,97.8302387181028,1.2838053262397437,887.2131868808351,False,False,0.0
pt_mpt_13b_sm,event_cheap,4,0.9,0.2,0.25,0.0014388571345897042,100.743345737324,97.8302387181028,2.9131070192212007,1200.0000000000048,False,False,3.3306690738754696e-15
pt_mpt_13b_sm,event_cheap,4,0.9,0.2,0.5,0.0028777142691794083,103.81519818970278,97.8302387181028,5.9849594715999785,3111.350248425527,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,event_cheap,4,0.9,0.2,0.75,0.004316571403769113,108.29198669285734,97.8302387181028,10.46174797475453,3111.3502484255555,False,False,2.1094237467877974e-15
pt_mpt_13b_sm,event_cheap,4,0.9,0.2,1.0,0.005755428538358817,114.40615911073789,97.8302387181028,16.575920392635084,5190.818904413104,False,False,7.771561172376096e-16
pt_mpt_13b_sm,event_cheap,8,0.9,0.2,0.0,0.0,99.11404404434255,97.8302387181028,1.2838053262397437,887.2131868808355,False,False,8.881784197001252e-16
pt_mpt_13b_sm,event_cheap,8,0.9,0.2,0.25,0.0014388571345897018,100.743345737324,97.8302387181028,2.9131070192212007,1200.0,False,False,1.4432899320127035e-15
pt_mpt_13b_sm,event_cheap,8,0.9,0.2,0.5,0.0028777142691794036,103.81519818970276,97.8302387181028,5.98495947159995,3111.3502484255278,False,False,5.551115123125783e-16
pt_mpt_13b_sm,event_cheap,8,0.9,0.2,0.75,0.004316571403769105,108.29198669285728,97.8302387181028,10.461747974754473,3111.3502484255273,False,False,8.881784197001252e-16
pt_mpt_13b_sm,event_cheap,8,0.9,0.2,1.0,0.005755428538358807,114.40615911073786,97.8302387181028,16.575920392635055,5190.818904413104,False,False,8.881784197001252e-16
pt_mpt_13b_sm,event_expensive,1,0.9,0.2,0.0,0.0,111.5488492469303,111.5488492469303,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,event_expensive,1,0.9,0.2,0.25,0.0004418554461250931,111.5488492469303,111.5488492469303,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,event_expensive,1,0.9,0.2,0.5,0.0008837108922501862,111.5488492469303,111.5488492469303,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,event_expensive,1,0.9,0.2,0.75,0.0013255663383752792,111.5488492469303,111.5488492469303,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,event_expensive,1,0.9,0.2,1.0,0.0017674217845003724,111.5488492469303,111.5488492469303,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_13b_sm,event_expensive,4,0.9,0.2,0.0,0.0,96.81724948116256,96.81724948116258,-1.4210854715202004e-14,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_sm,event_expensive,4,0.9,0.2,0.25,0.0014388571345897042,96.81724948116256,96.81724948116258,-1.4210854715202004e-14,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_sm,event_expensive,4,0.9,0.2,0.5,0.0028777142691794083,96.81724948116256,96.81724948116258,-1.4210854715202004e-14,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_sm,event_expensive,4,0.9,0.2,0.75,0.004316571403769113,96.81724948116256,96.81724948116258,-1.4210854715202004e-14,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_sm,event_expensive,4,0.9,0.2,1.0,0.005755428538358817,96.81724948116258,96.81724948116258,0.0,-3.0173949227378686e-12,False,False,3.3306690738754696e-16
pt_mpt_13b_sm,event_expensive,8,0.9,0.2,0.0,0.0,96.81724948116256,96.81724948116256,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_sm,event_expensive,8,0.9,0.2,0.25,0.0014388571345897018,96.81724948116256,96.81724948116256,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_sm,event_expensive,8,0.9,0.2,0.5,0.0028777142691794036,96.81724948116256,96.81724948116256,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_sm,event_expensive,8,0.9,0.2,0.75,0.004316571403769105,96.81724948116256,96.81724948116256,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_13b_sm,event_expensive,8,0.9,0.2,1.0,0.005755428538358807,96.81724948116258,96.81724948116256,1.4210854715202004e-14,-0.0,False,False,2.220446049250313e-16
pt_mpt_7b_fast,flat,1,0.9,0.2,0.0,0.0,90.5666518823248,90.5666518823248,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,flat,1,0.9,0.2,0.25,0.0005082165476725781,90.5666518823248,90.5666518823248,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,flat,1,0.9,0.2,0.5,0.0010164330953451562,90.5666518823248,90.5666518823248,0.0,-0.0,False,False,0.0
