case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,151094236.10671675,0.0,0.0,0.0,0.0,0.0,5204119.896501152,0.02395611369321651,0.0,0.0,0.0
S0,160017821.70197323,0.0,0.0,0.0,0.0,-0.0,5529657.598043733,0.003071987950972508,326760.4047757886,0.0,0.0
S1,158712951.89785862,0.0,0.0,0.0,0.0,-0.0,5481965.085934027,0.002553288445220843,280738.7874270862,0.0,0.0
S2,158645579.31977296,0.0,0.0,0.0,0.0,-0.0,5479464.496429415,0.0010307603878750543,279098.90979517926,0.0,0.0
S1rt,158652766.3916639,0.0,0.0,0.0,0.0,-0.0,5479729.702483392,0.0011324756367284774,279303.72767710313,0.0,0.0
S3,158712951.89785862,0.0,0.0,0.0,0.0,-0.0,5481965.085934027,0.002553288445220843,280738.7874270862,0.0,0.0
