province,draw,coal,gas,inv,idle,u,red_S0_S2_pct,red_S0_S0e_pct,gap_S0e_S2_pct,timing_share_S1,gap_S0_S2_pct,gap_S1_S2_pct,gap_S1rt_S2_pct,new_ocgt_S0,new_ocgt_S2,guard_iterations_max,dropped_share_max
Jiangsu,11,1.477248566769264,0.9661451673690599,0.9389653358076223,0.29058235044270325,0.5152112165816811,24.769425195615234,24.47209021961083,0.3952315621375213,-6.4999430380200165,32.92467890883584,2.9642142028590612,0.12823478011689815,0.0,0.0,5,0.0038031896542574184
Jiangsu,12,0.8703265559802713,1.4323715176991265,1.2041012902950339,0.2724811482985158,0.6811337075950596,20.121182869925757,18.505456915192,2.0227214332715127,0.22749669524419702,25.189635491422635,1.5625589918026428,0.5556708842055169,0.0,0.0,4,0.00914517172927713
Jiangsu,13,1.0833571959116999,1.175747896390623,1.0955650039654379,0.3113318981777744,0.7884052534209371,10.7096749531423,10.195625473532354,0.5757056874192923,-0.09675781387700144,11.994216559881576,0.6314097111705497,0.22327699586490724,0.0,0.0,6,0.02111648803629355
Jiangsu,14,1.0726720280489,1.2024806838919255,1.081135710339828,0.2867778793019382,0.5185596254469123,27.15826793671724,26.17445224722096,1.3506209443805872,-1.1645741246601526,37.28394035595273,2.9235191484302536,0.31632195182174083,0.0,0.0,5,0.0037465403565187343
Jiangsu,15,1.0292134587983799,1.311224070750775,1.189133072975063,0.395997849800413,0.5339614857575669,26.974452903960987,26.304605171673867,0.9172786222418461,-0.05244885465423912,36.93837838487637,0.9653888353772455,0.2559808982520062,0.0,0.0,5,0.003494943506329341
Jiangsu,16,1.4306838892248364,1.341629262397827,1.2266148199897202,0.35466083059503545,0.7746906305302198,10.386223393344673,10.057213774064733,0.3671417852682213,0.21812496616750487,11.589985141384318,0.2870589957779224,0.09198018012328557,0.0,0.0,6,0.01839291769053717
Jiangsu,17,0.7373217903631097,0.7242310671452815,0.7121293440136881,0.30055373559049126,0.5745709319626948,25.07547226541328,24.548289038463967,0.7036190188836722,-2.281514098254904,33.46764140341445,2.3089357302670255,0.20895107275689107,0.0,0.0,5,0.002904195293599366
Jiangsu,18,0.8500026674847732,1.1536446547083166,0.7233915046198272,0.36807757356697035,0.5498033459141651,26.673451833029848,25.895449238103453,1.061010799464901,0.09961902067076696,36.376254576026625,0.955313942701097,0.1404618387972345,0.0,0.0,5,0.0032519467697182075
Jiangsu,19,1.2422989668538476,0.7168602835551128,0.8863421182319169,0.4376682573729228,0.6615189139631734,17.35737852135799,17.306487709176654,0.06157937789339485,-13.555051010406256,21.00293796445434,0.8962909864273172,0.011543145721892856,0.0,0.0,4,0.008014286555096969
Guizhou,0,1.3492699221974007,1.2264208652893807,1.0664504713681158,0.2882505360169795,0.6723184244773418,17.96866192433727,16.13836953866987,2.2312111792924805,0.23051145273978707,21.90463101767721,1.7168914489845255,0.41924511901931805,0.0,0.0,4,0.008638177800565599
Guizhou,1,0.7317491347671999,1.3413315240734986,1.2760425502157058,0.42080181426836905,0.5152128937898184,26.997756563754404,25.78437759167812,1.6621118954186054,-0.00867897477687576,36.982091635762,1.6765373226352853,0.7617573054822246,0.0,0.0,5,0.0038031611086216553
Guizhou,2,0.9709280667041748,0.9544025582898258,0.767630195033722,0.37532236386562423,0.7392374526099,11.372648276844721,10.29736692811819,1.2132612876500914,0.3862799082090211,12.831984771890049,0.7446028288230488,0.14881458679185666,0.0,0.0,6,0.009183730538180133
Guizhou,3,0.9509771776017951,1.3902473879349877,1.1782761477076777,0.275827588294865,0.7300577470214467,12.284672364196092,10.743529841715604,1.756982005333585,0.32606220265081665,14.005160438096208,1.1840965826566796,0.48628293691337365,0.0,0.0,5,0.009764575930231537
Guizhou,4,1.4060965759215347,0.8578260558653972,1.044184707699114,0.3777499932044206,0.68280027724778,16.862901307924172,15.19435414392044,2.0069826710981564,0.39272903949139154,20.28324487288302,1.21878229440191,0.31397068092857694,0.0,0.0,4,0.009235107135454206
Guizhou,5,0.7769965421024347,1.2289531688119593,1.0791728348077112,0.4147770978004029,0.7410538097390985,11.10106974754287,10.268988798030943,0.9359853342992608,0.2672719058981455,12.4872928347032,0.6858227501084002,0.09075744885764792,0.0,0.0,6,0.0097402981825401
Guizhou,6,0.9617345663461245,1.277637866341243,1.2203640325434135,0.42858955163815793,0.5484536980840998,25.96832679068246,24.977777921758992,1.3380068637957043,0.2265963518313031,35.07731983479487,1.0348193897343538,0.7480982354195476,0.0,0.0,5,0.003272019441302375
Guizhou,7,0.7213618800690277,1.2206459547377828,0.828805763646258,0.3627419448534139,0.7834413589420524,10.071253347082198,9.345082661987336,0.8074956141638889,0.40661685010132825,11.199147905343821,0.47915429106193397,0.21019528464085724,0.0,0.0,6,0.020179254269493543
Guizhou,8,1.003455699402054,0.9022196403074454,0.9739060299771216,0.3814487826541467,0.5303296903563977,27.519860908489456,25.991385773216013,2.1088192633621494,-0.09440133154337224,37.968830156001744,2.307894609807848,0.7806866197450857,0.0,0.0,5,0.0035529209621497884
Guizhou,9,1.0044678108004341,0.8069769510708181,1.0974677329685523,0.4161105064526368,0.6130561344226347,23.366395195184765,22.075589363860537,1.6843861574982633,0.234783338539634,30.49105579033984,1.2889203520508596,0.5357433895546881,0.0,0.0,4,0.009213320952051386
Guizhou,10,0.9973791622195346,1.1316173271579477,0.8290346677828562,0.2994819183233542,0.5989556849847243,25.025851353318163,22.691196813163273,3.1139460498004867,0.4584755756387022,33.37930714125654,1.6862778421103508,0.8073477343806257,0.0,0.0,4,0.009592067484526769
Guizhou,11,1.065940558510574,0.7652251682420587,1.1516392818202035,0.3658109148858509,0.5899081618671503,24.626619465373235,22.763539849058155,2.471800525729617,0.3785981028379807,32.67283395105211,1.535981536094444,0.7578463546977554,0.0,0.0,4,0.009841762740300884
Guizhou,12,0.7620372578808022,1.310544761121185,0.7786473929747924,0.27664132846993567,0.539205273742183,28.22010103230853,25.76571575369745,3.41932116638366,-0.16924494966687226,39.31476839360077,3.998024005083134,1.0798746002008697,0.0,0.0,5,0.003412722044961408
Guizhou,13,0.7650098488927923,1.4251138923202056,0.8615465798040343,0.31128211584137205,0.7498382930006203,10.874575445744272,9.659453343291268,1.3633843636989162,0.35849107025613836,12.201429053641476,0.8746232439860169,0.2022271854696278,0.0,0.0,6,0.012295507088043856
Guizhou,14,1.195938767769441,0.849714709232575,0.9608880474259534,0.42678449294442933,0.6126122051058391,23.342242124528745,22.12575787919103,1.58690298157933,0.24069008127893587,30.449941103740173,1.2049511739611996,0.4943792002036318,0.0,0.0,4,0.009225046075767412
Guizhou,15,1.268705242557227,0.7774461670691744,1.1363948660431265,0.4052947048130493,0.7477300345106398,11.072099399943014,10.200875736710158,0.9796966501560478,0.2046756731008522,12.450647462980724,0.7791765788506932,0.18066346163154723,0.0,0.0,6,0.011702506170916907
Guizhou,16,1.2393607923481689,0.996586235861002,0.7385272000996621,0.353755246812059,0.7272379719146607,12.693216072514623,11.418088105501612,1.4605141887623407,0.29313983820556777,14.538636634533763,1.0323792957716238,0.34641035560976086,0.0,0.0,5,0.008208136074505606
Guizhou,17,0.8526705627917417,0.9129897812903548,1.0216720254276233,0.39966631257958385,0.7689760192277539,10.47606738245721,9.64202773017987,0.9316387561306705,0.5335476522683813,11.701974071237743,0.4345650850349214,0.2242898706440677,0.0,0.0,6,0.017129566423588958
Guizhou,18,0.8005932140273353,0.8474161702931973,1.1797221828328857,0.378904324604695,0.7162918375429933,12.368446976365776,11.311146361842528,1.2065295867095926,0.36705874342947187,14.114147872091243,0.7636623527014885,0.29341193666785337,0.0,0.0,5,0.009958018471389907
Guizhou,19,1.497416932025051,1.4513439669527048,1.2058150401049517,0.4054231618106364,0.6185057645619311,22.964477868595377,21.507995535674585,1.8906632844473803,0.019168804917554752,29.810244979482768,1.8544215287830346,0.4038222353163423,0.0,0.0,4,0.009070459902604175
