province,export,ai_share,slack_mult,slack_base_h,case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh,s3_compensation_floor_expweek,s3_mean_commitment_mw,peak_2030
Jiangsu,False,0.05,1.0,6.0,S0,528421932.9642774,0.0,0.0,0.0,0.0,-0.0,17901892.6256069,0.0,896014.6793344294,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,1.0,6.0,S0e,524229460.2375003,0.0,0.0,0.0,0.0,-0.0,17797804.009319115,0.0,777374.897815503,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,1.0,6.0,S1,524296354.9744653,0.0,0.0,0.0,0.0,-0.0,17803760.470330335,0.0,781896.3831442422,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,1.0,6.0,S2,524113939.63969874,0.0,0.0,0.0,0.0,-0.0,17800887.551445134,0.0,777747.6403969477,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,1.0,6.0,S1rt,524127530.7453415,0.0,0.0,0.0,0.0,-0.0,17800596.43811663,0.0,777747.6403969476,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,1.0,6.0,S3,524288901.9586985,0.0,0.0,0.0,0.0,-0.0,17803920.109456424,0.0,781896.3831442422,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,3.0,24.0,NOAI,499516889.4513456,0.0,0.0,0.0,0.0,0.0,17056695.702871963,0.0,0.0,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,3.0,24.0,S0,528421932.9642774,0.0,0.0,0.0,0.0,-0.0,17901892.6256069,0.0,896014.6793344294,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,3.0,24.0,S0e,522184331.26241004,0.0,0.0,0.0,0.0,-0.0,17741254.265011158,0.0,715967.9855847149,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,3.0,24.0,S1,522197589.68983144,0.0,0.0,0.0,0.0,-0.0,17747004.346317854,0.0,719660.2069290305,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,3.0,24.0,S2,522021546.56350076,0.0,0.0,0.0,0.0,-0.0,17744741.015594766,0.0,715967.9855847149,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,3.0,24.0,S1rt,522034676.3117894,0.0,0.0,0.0,0.0,-0.0,17744459.784263957,0.0,715967.9855847149,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.05,3.0,24.0,S3,522197589.6898315,0.0,0.0,0.0,0.0,-0.0,17747004.346317858,0.0,719660.2069290305,0.0,0.0,0.0,0.0,129875.60860937074
Jiangsu,False,0.1,1.0,6.0,NOAI,499516889.4513456,0.0,0.0,0.0,0.0,0.0,17056695.702871963,0.0,0.0,0.0,0.0,459445.5649544373,295.4664397011674,129875.60860937074
Jiangsu,False,0.1,1.0,6.0,S0,560080895.141908,101378.00363383937,0.0,0.0,0.0,165.9824769517163,18690402.206711836,0.0,1792029.358668859,0.0,0.0,459445.5649544373,295.4664397011674,129875.60860937074
Jiangsu,False,0.1,1.0,6.0,S0e,550832372.7623444,0.0,0.0,0.0,0.0,-0.0,18498422.329884186,0.0,1554749.795631006,0.0,0.0,459445.5649544373,295.4664397011674,129875.60860937074
Jiangsu,False,0.1,1.0,6.0,S1,550965701.7440064,0.0,0.0,0.0,0.0,-0.0,18510345.115374736,0.0,1563792.7662884844,0.0,0.0,459445.5649544373,295.4664397011674,129875.60860937074
Jiangsu,False,0.1,1.0,6.0,S2,550617326.9520265,0.0,0.0,0.0,0.0,-0.0,18503545.658106755,0.0,1555066.2534414467,0.0,0.0,459445.5649544373,295.4664397011674,129875.60860937074
Jiangsu,False,0.1,1.0,6.0,S1rt,550685487.8133931,0.0,0.0,0.0,0.0,-0.0,18501997.656914387,0.0,1555012.384316274,0.0,0.0,459445.5649544373,295.4664397011674,129875.60860937074
Jiangsu,False,0.1,1.0,6.0,S3,551261128.9707884,0.0,0.0,0.0,0.0,-0.0,18515121.986168172,0.0,1570587.71285934,0.0,0.0,459445.5649544373,295.4664397011674,129875.60860937074
Jiangsu,False,0.1,3.0,24.0,NOAI,499516889.4513456,0.0,0.0,0.0,0.0,0.0,17056695.702871963,0.0,0.0,0.0,0.0,4897.960342358798,25.795545196141575,129875.60860937074
Jiangsu,False,0.1,3.0,24.0,S0,560080895.1419079,101378.00363383937,0.0,0.0,0.0,165.9824769517163,18690402.206711836,0.0,1792029.358668859,0.0,0.0,4897.960342358798,25.795545196141575,129875.60860937074
Jiangsu,False,0.1,3.0,24.0,S0e,546315192.1487684,0.0,0.0,0.0,0.0,-0.0,18394467.26857462,0.0,1431935.9711694298,0.0,0.0,4897.960342358798,25.795545196141575,129875.60860937074
Jiangsu,False,0.1,3.0,24.0,S1,546261391.8100021,0.0,0.0,0.0,0.0,-0.0,18407687.7772867,0.0,1439320.4138580612,0.0,0.0,4897.960342358798,25.795545196141575,129875.60860937074
Jiangsu,False,0.1,3.0,24.0,S2,545921746.7599816,0.0,0.0,0.0,0.0,-0.0,18402894.632744383,0.0,1431935.9711694298,0.0,0.0,4897.960342358798,25.795545196141575,129875.60860937074
Jiangsu,False,0.1,3.0,24.0,S1rt,545981810.2172015,0.0,0.0,0.0,0.0,-0.0,18401608.10952742,0.0,1431935.9711694298,0.0,0.0,4897.960342358798,25.795545196141575,129875.60860937074
Jiangsu,False,0.1,3.0,24.0,S3,546251756.6751952,0.0,0.0,0.0,0.0,-0.0,18407894.156093407,0.0,1439320.4138580612,0.0,0.0,4897.960342358798,25.795545196141575,129875.60860937074
Jiangsu,False,0.2,1.0,6.0,NOAI,499516889.4513456,0.0,0.0,0.0,0.0,0.0,17056695.702871963,0.0,0.0,0.0,0.0,1442010.865457762,2612.42677189367,129875.60860937074
Jiangsu,False,0.2,1.0,6.0,S0,639522292.42668,20479876.288167633,9498.09364586254,0.0,17279.9669595515,969.7220332094547,19867400.192547612,-3.898433439122593e-18,3584058.717337718,0.0,0.0,1442010.865457762,2612.42677189367,129875.60860937074
Jiangsu,False,0.2,1.0,6.0,S0e,615875407.4125874,12727685.703048965,6262.020875405248,0.0,9932.724463812063,1038.388216424788,19639551.84118699,-3.9777134687457285e-17,3109499.591262012,0.0,0.0,1442010.865457762,2612.42677189367,129875.60860937074
Jiangsu,False,0.2,1.0,6.0,S1,617864832.122206,24438355.440786056,6323.388286081767,0.0,25543.188726999695,1345.1320735300262,19436768.169077948,4.193314138259349e-19,3127585.532576969,0.0,0.0,1442010.865457762,2612.42677189367,129875.60860937074
Jiangsu,False,0.2,1.0,6.0,S2,610998688.8391584,13498110.972814891,591.0605497209971,0.0,17805.153794674075,-0.0,19551520.828037616,-6.206702825151031e-17,3118654.3171867896,0.0,0.0,1442010.865457762,2612.42677189367,129875.60860937074
Jiangsu,False,0.2,1.0,6.0,S1rt,612619073.0267574,15680313.827662922,1464.7194867716428,0.0,18973.99657972099,1110.1626266741143,19528474.581355505,-6.849351381156176e-17,3116678.117171004,0.0,0.0,1442010.865457762,2612.42677189367,129875.60860937074
Jiangsu,False,0.2,1.0,6.0,S3,618367508.8108552,9577810.281290565,5776.623214976631,0.0,3502.3367478665546,3404.8066412511416,19761431.50179748,-3.515475079033626e-17,3144553.4857855337,0.0,0.0,1442010.865457762,2612.42677189367,129875.60860937074
Jiangsu,False,0.2,3.0,24.0,NOAI,499516889.4513456,0.0,0.0,0.0,0.0,0.0,17056695.702871963,0.0,0.0,0.0,0.0,84175.71938045695,1022.0875276358203,129875.60860937074
Jiangsu,False,0.2,3.0,24.0,S0,639522292.4266808,20479876.288167633,9498.09364586254,0.0,17279.9669595515,969.7220332094547,19867400.192547597,-3.898433439122593e-18,3584058.717337718,0.0,0.0,84175.71938045695,1022.0875276358203,129875.60860937074
Jiangsu,False,0.2,3.0,24.0,S0e,600707284.9744761,9335726.478515975,0.0,0.0,12311.932840682019,498.706967100384,19422142.89912079,3.6990101867052496e-17,2863871.9423388597,0.0,0.0,84175.71938045695,1022.0875276358203,129875.60860937074
Jiangsu,False,0.2,3.0,24.0,S1,601077807.1019846,8792817.265703076,0.0,0.0,11479.905463774925,609.0665094911478,19450342.562274184,1.4081086401594295e-19,2878640.8277161224,0.0,0.0,84175.71938045695,1022.0875276358203,129875.60860937074
Jiangsu,False,0.2,3.0,24.0,S2,599565184.7285589,6453264.439230272,0.0,0.0,8797.589120448636,-0.0,19494757.424176004,-5.378178809011605e-18,2870654.0753126163,0.0,0.0,84175.71938045695,1022.0875276358203,129875.60860937074
Jiangsu,False,0.2,3.0,24.0,S1rt,602120621.9788767,11524819.659649156,0.0,0.0,13414.709060579367,2758.421057971016,19440933.967549752,-8.619490131991021e-19,2882747.982991147,0.0,0.0,84175.71938045695,1022.0875276358203,129875.60860937074
Jiangsu,False,0.2,3.0,24.0,S3,601132206.1029506,9045275.073951773,0.0,0.0,12331.21846027358,-0.0,19440481.460799016,6.292162161875929e-18,2885107.8742604884,0.0,0.0,84175.71938045695,1022.0875276358203,129875.60860937074
Guizhou,True,0.05,1.0,6.0,NOAI,96271949.28764862,0.0,0.0,0.0,0.0,-0.0,3509109.6642950205,0.0,0.0,0.0,1192207.7247233102,0.0,0.0,41946.45198758362
Guizhou,True,0.05,1.0,6.0,S0,104536003.96866761,0.0,0.0,0.0,0.0,-0.0,3805564.5684179235,0.0,289389.49452715006,0.0,1137079.315049467,0.0,0.0,41946.45198758362
Guizhou,True,0.05,1.0,6.0,S0e,103435216.36224681,0.0,0.0,0.0,0.0,-0.0,3766418.7766873306,0.0,251071.92317879148,0.0,1147850.1961618406,0.0,0.0,41946.45198758362
Guizhou,True,0.05,1.0,6.0,S1,103470552.8961791,0.0,0.0,0.0,0.0,-0.0,3768095.8844495765,0.0,252583.85500887933,0.0,1151711.837270827,0.0,0.0,41946.45198758362
Guizhou,True,0.05,1.0,6.0,S2,103431151.08796111,0.0,0.0,0.0,0.0,-0.0,3766485.288861343,0.0,251071.92317879145,0.0,1150002.060615156,0.0,0.0,41946.45198758362
Guizhou,True,0.05,1.0,6.0,S1rt,103431349.53145826,0.0,0.0,0.0,0.0,-0.0,3766482.042116478,0.0,251071.92317879145,0.0,1149897.0188695178,0.0,0.0,41946.45198758362
Guizhou,True,0.05,1.0,6.0,S3,103470552.8961791,0.0,0.0,0.0,0.0,-0.0,3768095.8844495765,0.0,252583.85500887933,0.0,1151711.837270827,0.0,0.0,41946.45198758362
Guizhou,True,0.05,3.0,24.0,NOAI,96271949.28764862,0.0,0.0,0.0,0.0,-0.0,3509109.6642950205,0.0,0.0,0.0,1192207.7247233102,0.0,0.0,41946.45198758362
Guizhou,True,0.05,3.0,24.0,S0,104536003.96866761,0.0,0.0,0.0,0.0,-0.0,3805564.5684179235,0.0,289389.49452715006,0.0,1137079.315049467,0.0,0.0,41946.45198758362
Guizhou,True,0.05,3.0,24.0,S0e,102870210.97382724,0.0,0.0,0.0,0.0,-0.0,3746079.4994152533,0.0,231239.08371667354,0.0,1150909.4037437285,0.0,0.0,41946.45198758362
Guizhou,True,0.05,3.0,24.0,S1,102897929.41657153,0.0,0.0,0.0,0.0,0.0,3747428.4803982954,0.0,232447.4783361096,0.0,1154273.0854882994,0.0,0.0,41946.45198758362
Guizhou,True,0.05,3.0,24.0,S2,102866207.74046803,0.0,0.0,0.0,0.0,-0.0,3746144.9965342903,0.0,231239.0837166735,0.0,1153028.4281830974,0.0,0.0,41946.45198758362
Guizhou,True,0.05,3.0,24.0,S1rt,102866306.07472458,0.0,0.0,0.0,0.0,-0.0,3746143.3876821627,0.0,231239.0837166735,0.0,1152976.3770848224,0.0,0.0,41946.45198758362
Guizhou,True,0.05,3.0,24.0,S3,102897929.41657153,0.0,0.0,0.0,0.0,0.0,3747428.4803982954,0.0,232447.4783361096,0.0,1154273.0854882994,0.0,0.0,41946.45198758362
Guizhou,True,0.1,1.0,6.0,NOAI,96273444.09399576,0.0,0.0,0.0,0.0,-0.0,3510924.8297323096,0.0042205709493202724,0.0,0.0,1209206.042492982,0.0,0.0,41946.45198758362
Guizhou,True,0.1,1.0,6.0,S0,112658064.90690954,0.0,0.0,0.0,0.0,-0.0,4104342.6399003654,0.0,578778.9890543001,0.0,1157112.202301276,0.0,0.0,41946.45198758362
Guizhou,True,0.1,1.0,6.0,S0e,110464796.81931414,0.0,0.0,0.0,0.0,-0.0,4025915.143110561,0.0,502143.84635758295,0.0,1174256.7686002385,0.0,0.0,41946.45198758362
Guizhou,True,0.1,1.0,6.0,S1,110538997.81220037,0.0,0.0,0.0,0.0,-0.0,4029211.6380616184,0.0,505167.7100177586,0.0,1180112.6205012032,0.0,0.0,41946.45198758362
Guizhou,True,0.1,1.0,6.0,S2,110458513.23096924,0.0,0.0,0.0,0.0,-0.0,4026017.9492417136,0.0,502143.8463575829,0.0,1177582.8493141697,0.0,0.0,41946.45198758362
Guizhou,True,0.1,1.0,6.0,S1rt,110459520.80130623,0.0,0.0,0.0,0.0,-0.0,4026001.464328551,0.0,502143.8463575829,0.0,1177049.513888315,0.0,0.0,41946.45198758362
Guizhou,True,0.1,1.0,6.0,S3,110538997.81220037,0.0,0.0,0.0,0.0,-0.0,4029211.6380616184,0.0,505167.7100177586,0.0,1180112.6205012032,0.0,0.0,41946.45198758362
Guizhou,True,0.1,3.0,24.0,NOAI,96273444.09399576,0.0,0.0,0.0,0.0,-0.0,3510924.8297323096,0.0042205709493202724,0.0,0.0,1209206.042492982,0.0,0.0,41946.45198758362
Guizhou,True,0.1,3.0,24.0,S0,112658064.90690956,0.0,0.0,0.0,0.0,-0.0,4104342.6399003663,0.0,578778.9890543001,0.0,1157112.202301276,0.0,0.0,41946.45198758362
Guizhou,True,0.1,3.0,24.0,S0e,109339363.223223,0.0,0.0,0.0,0.0,-0.0,3985161.701062889,0.0,462478.16743334703,0.0,1177952.3527677734,0.0,0.0,41946.45198758362
Guizhou,True,0.1,3.0,24.0,S1,109398667.31594299,0.0,0.0,0.0,0.0,-0.0,3987796.391440821,0.0,464894.9566722192,0.0,1182632.6942874359,0.0,0.0,41946.45198758362
Guizhou,True,0.1,3.0,24.0,S2,109333581.06845479,0.0,0.0,0.0,0.0,-0.0,3985256.3032119856,0.0,462478.1674333471,0.0,1181013.0105327247,0.0,0.0,41946.45198758362
Guizhou,True,0.1,3.0,24.0,S1rt,109334700.38941844,0.0,0.0,0.0,0.0,-0.0,3985237.9899407304,0.0,462478.167433347,0.0,1180420.5223451047,0.0,0.0,41946.45198758362
Guizhou,True,0.1,3.0,24.0,S3,109398667.31594299,0.0,0.0,0.0,0.0,-0.0,3987796.391440821,0.0,464894.9566722192,0.0,1182632.6942874359,0.0,0.0,41946.45198758362
Guizhou,True,0.2,1.0,6.0,NOAI,96716680.92488839,0.0,0.0,0.0,0.0,-0.0,3527877.76481104,0.054703143082644436,0.0,0.0,1209600.0,0.0,0.0,41946.45198758362
Guizhou,True,0.2,1.0,6.0,S0,128936944.90009034,0.0,0.0,0.0,0.0,-0.0,4701330.1034247605,0.0,1157557.9781086002,0.0,1178779.5243205912,0.0,0.0,41946.45198758362
Guizhou,True,0.2,1.0,6.0,S0e,124579968.56514621,0.0,0.0,0.0,0.0,-0.0,4543991.479688862,0.0,1004287.6927151659,0.0,1197421.7989205103,0.0,0.0,41946.45198758362
Guizhou,True,0.2,1.0,6.0,S1,124745232.15773888,0.0,0.0,0.0,0.0,-0.0,4550308.595923394,0.0,1010335.4200355171,0.0,1200208.1781829032,0.0,0.0,41946.45198758362
Guizhou,True,0.2,1.0,6.0,S2,124575661.10706113,0.0,0.0,0.0,0.0,-0.0,4544061.95424521,0.0,1004287.6927151659,0.0,1199701.858096395,0.0,0.0,41946.45198758362
Guizhou,True,0.2,1.0,6.0,S1rt,124578285.17333867,0.0,0.0,0.0,0.0,-0.0,4544019.021753912,0.0,1004287.6927151658,0.0,1198312.865730906,0.0,0.0,41946.45198758362
Guizhou,True,0.2,1.0,6.0,S3,124745232.15773888,0.0,0.0,0.0,0.0,-0.0,4550308.595923394,0.0,1010335.4200355171,0.0,1200208.1781829032,0.0,0.0,41946.45198758362
Guizhou,True,0.2,3.0,24.0,NOAI,96716680.92488839,0.0,0.0,0.0,0.0,-0.0,3527877.76481104,0.054703143082644436,0.0,0.0,1209600.0,0.0,0.0,41946.45198758362
Guizhou,True,0.2,3.0,24.0,S0,128936944.90009034,0.0,0.0,0.0,0.0,-0.0,4701330.103424761,0.0,1157557.9781086002,0.0,1178779.5243205912,0.0,0.0,41946.45198758362
Guizhou,True,0.2,3.0,24.0,S0e,122338557.71910678,0.0,0.0,0.0,0.0,-0.0,4462329.8797992235,0.0,924956.3348666942,0.0,1199807.456263607,0.0,0.0,41946.45198758362
Guizhou,True,0.2,3.0,24.0,S1,122472530.5449238,0.0,0.0,0.0,0.0,-0.0,4467347.878837011,0.0,929789.9133444384,0.0,1201035.2013652632,0.0,0.0,41946.45198758362
Guizhou,True,0.2,3.0,24.0,S2,122335912.9980024,0.0,0.0,0.0,0.0,-0.0,4462373.150225265,0.0,924956.3348666942,0.0,1201207.3818119762,0.0,0.0,41946.45198758362
Guizhou,True,0.2,3.0,24.0,S1rt,122338259.24705769,0.0,0.0,0.0,0.0,-0.0,4462334.763116678,0.0,924956.334866694,0.0,1199965.445945867,0.0,0.0,41946.45198758362
Guizhou,True,0.2,3.0,24.0,S3,122472530.5449238,0.0,0.0,0.0,0.0,-0.0,4467347.878837011,0.0,929789.9133444384,0.0,1201035.2013652632,0.0,0.0,41946.45198758362
Guizhou,False,0.05,1.0,6.0,NOAI,102027026.13044366,0.0,0.0,0.0,0.0,0.0,3602946.830735549,0.23871735112336054,0.0,0.0,0.0,61312.37898386037,78.82235040238447,41946.45198758362
Guizhou,False,0.05,1.0,6.0,S0,108434012.73704407,0.0,0.0,0.0,0.0,-0.0,3835951.363873063,0.130609301962695,289389.49452715006,0.0,0.0,61312.37898386037,78.82235040238447,41946.45198758362
Guizhou,False,0.05,1.0,6.0,S0e,107612720.68647353,0.0,0.0,0.0,0.0,-0.0,3806077.7120040865,0.1444798320205691,251071.92317879148,0.0,0.0,61312.37898386037,78.82235040238447,41946.45198758362
Guizhou,False,0.05,1.0,6.0,S1,107584448.31222503,0.0,0.0,0.0,0.0,-0.0,3805025.260583526,0.14254113328880882,252583.85500887933,0.0,0.0,61312.37898386037,78.82235040238447,41946.45198758362
Guizhou,False,0.05,1.0,6.0,S2,107530190.16638158,0.0,0.0,0.0,0.0,-0.0,3802903.6473221867,0.12351419744766527,260340.72970916907,0.0,0.0,61312.37898386037,78.82235040238447,41946.45198758362
Guizhou,False,0.05,1.0,6.0,S1rt,107544990.64752457,0.0,0.0,0.0,0.0,-0.0,3803466.649539355,0.12521388686017906,261054.29583663482,0.0,0.0,61312.37898386037,78.82235040238447,41946.45198758362
Guizhou,False,0.05,1.0,6.0,S3,107605951.61875309,0.0,0.0,0.0,0.0,-0.0,3805805.4982079132,0.14206152572740624,253483.3969048573,0.0,0.0,61312.37898386037,78.82235040238447,41946.45198758362
Guizhou,False,0.05,3.0,24.0,NOAI,102027026.13044366,0.0,0.0,0.0,0.0,0.0,3602946.830735549,0.23871735112336054,0.0,0.0,0.0,130173.711000307,79.36294294240851,41946.45198758362
Guizhou,False,0.05,3.0,24.0,S0,108434012.73704407,0.0,0.0,0.0,0.0,-0.0,3835951.3638730636,0.130609301962695,289389.49452715006,0.0,0.0,130173.711000307,79.36294294240851,41946.45198758362
Guizhou,False,0.05,3.0,24.0,S0e,107158694.96821739,0.0,0.0,0.0,0.0,-0.0,3789539.2635115916,0.14946944527938127,231239.08371667354,0.0,0.0,130173.711000307,79.36294294240851,41946.45198758362
Guizhou,False,0.05,3.0,24.0,S1,107163367.92246997,0.0,0.0,0.0,0.0,-0.0,3789710.180962554,0.15098805644876895,232447.4783361096,0.0,0.0,130173.711000307,79.36294294240851,41946.45198758362
Guizhou,False,0.05,3.0,24.0,S2,107083770.60177971,0.0,0.0,0.0,0.0,-0.0,3786632.3891335353,0.12629511391106762,246128.86637848118,0.0,0.0,130173.711000307,79.36294294240851,41946.45198758362
Guizhou,False,0.05,3.0,24.0,S1rt,107093213.92893067,0.0,0.0,0.0,0.0,-0.0,3786990.949725893,0.12731083808591728,246171.2692294854,0.0,0.0,130173.711000307,79.36294294240851,41946.45198758362
Guizhou,False,0.05,3.0,24.0,S3,107182106.72059807,0.0,0.0,0.0,0.0,-0.0,3790360.078121271,0.14589909543761714,238354.41355212923,0.0,0.0,130173.711000307,79.36294294240851,41946.45198758362
Guizhou,False,0.1,1.0,6.0,NOAI,103467726.14162813,0.0,0.0,0.0,0.0,0.0,3656147.3496775576,0.30600493627102654,0.0,0.0,0.0,20236.508621683344,41.16546671865723,41946.45198758362
Guizhou,False,0.1,1.0,6.0,S0,116205076.94619317,0.0,0.0,0.0,0.0,-0.0,4119675.97123073,0.10898453653665674,578778.9890543001,0.0,0.0,20236.508621683344,41.16546671865723,41946.45198758362
Guizhou,False,0.1,1.0,6.0,S0e,114467241.64168464,0.0,0.0,0.0,0.0,-0.0,4056401.2173483674,0.130807845149744,502143.84635758295,0.0,0.0,20236.508621683344,41.16546671865723,41946.45198758362
Guizhou,False,0.1,1.0,6.0,S1,114426852.64930081,0.0,0.0,0.0,0.0,-0.0,4054891.7576836417,0.1273145566834991,505167.71001775865,0.0,0.0,20236.508621683344,41.16546671865723,41946.45198758362
Guizhou,False,0.1,1.0,6.0,S2,114318525.6781497,0.0,0.0,0.0,0.0,-0.0,4050685.903711141,0.09584789917917944,517360.7905512572,0.0,0.0,20236.508621683344,41.16546671865723,41946.45198758362
Guizhou,False,0.1,1.0,6.0,S1rt,114349962.52074979,0.0,0.0,0.0,0.0,-0.0,4051882.772751388,0.09938252012912864,518678.15937649313,0.0,0.0,20236.508621683344,41.16546671865723,41946.45198758362
Guizhou,False,0.1,1.0,6.0,S3,114429850.66784203,0.0,0.0,0.0,0.0,-0.0,4054985.5190237868,0.12580680610324177,505969.60699131305,0.0,0.0,20236.508621683344,41.16546671865723,41946.45198758362
Guizhou,False,0.1,3.0,24.0,NOAI,103467726.14162813,0.0,0.0,0.0,0.0,0.0,3656147.3496775576,0.30600493627102654,0.0,0.0,0.0,217869.88232163433,158.72588588481702,41946.45198758362
Guizhou,False,0.1,3.0,24.0,S0,116205076.94619317,0.0,0.0,0.0,0.0,-0.0,4119675.97123073,0.10898453653665675,578778.9890543001,0.0,0.0,217869.88232163433,158.72588588481702,41946.45198758362
Guizhou,False,0.1,3.0,24.0,S0e,113542260.36114496,0.0,0.0,0.0,0.0,-0.0,4022708.2002828177,0.13970632546123488,462478.16743334703,0.0,0.0,217869.88232163433,158.72588588481702,41946.45198758362
Guizhou,False,0.1,3.0,24.0,S1,113557432.51693115,0.0,0.0,0.0,0.0,-0.0,4023273.4885419067,0.14331719611801527,464894.9566722192,0.0,0.0,217869.88232163433,158.72588588481702,41946.45198758362
Guizhou,False,0.1,3.0,24.0,S2,113405254.044491,0.0,0.0,0.0,0.0,-0.0,4017369.17221834,0.09952182436218131,488040.51907033205,0.0,0.0,217869.88232163433,158.72588588481702,41946.45198758362
Guizhou,False,0.1,3.0,24.0,S1rt,113440593.05225092,0.0,0.0,0.0,0.0,-0.0,4018689.5155995954,0.1026747515625093,487914.6936315158,0.0,0.0,217869.88232163433,158.72588588481702,41946.45198758362
Guizhou,False,0.1,3.0,24.0,S3,113586350.66711718,0.0,0.0,0.0,0.0,-0.0,4024225.5174400974,0.13296849171243447,475704.5220285598,0.0,0.0,217869.88232163433,158.72588588481702,41946.45198758362
Guizhou,False,0.2,1.0,6.0,NOAI,107019344.1993609,0.0,0.0,0.0,0.0,0.0,3786743.4351468952,0.4345372174104164,0.0,0.0,0.0,0.0,0.0,41946.45198758362
Guizhou,False,0.2,1.0,6.0,S0,132027287.09412143,0.0,0.0,0.0,0.0,-0.0,4697144.749573109,0.058862540816733866,1157557.9781086002,0.0,0.0,0.0,0.0,41946.45198758362
Guizhou,False,0.2,1.0,6.0,S0e,128263000.49674632,0.0,0.0,0.0,0.0,-0.0,4560152.75611005,0.10274595649331535,1004287.6927151659,0.0,0.0,0.0,0.0,41946.45198758362
Guizhou,False,0.2,1.0,6.0,S1,128240883.17916383,0.0,0.0,0.0,0.0,-0.0,4559180.412929368,0.08869381918591182,1010335.4200355173,0.0,0.0,0.0,0.0,41946.45198758362
Guizhou,False,0.2,1.0,6.0,S2,128018825.11349863,0.0,0.0,0.0,0.0,-0.0,4550591.453674352,0.042038801879111534,1022774.5959817382,0.0,0.0,0.0,0.0,41946.45198758362
Guizhou,False,0.2,1.0,6.0,S1rt,128139515.0523391,0.0,0.0,0.0,0.0,-0.0,4555064.500925378,0.047001613511011044,1026566.0084724341,0.0,0.0,0.0,0.0,41946.45198758362
Guizhou,False,0.2,1.0,6.0,S3,128240883.17916383,0.0,0.0,0.0,0.0,-0.0,4559180.412929368,0.08869381918591182,1010335.4200355173,0.0,0.0,0.0,0.0,41946.45198758362
Guizhou,False,0.2,3.0,24.0,NOAI,107019344.1993609,0.0,0.0,0.0,0.0,0.0,3786743.4351468952,0.4345372174104164,0.0,0.0,0.0,529430.0193867926,330.10775359701313,41946.45198758362
Guizhou,False,0.2,3.0,24.0,S0,132027287.09412143,0.0,0.0,0.0,0.0,-0.0,4697144.749573109,0.05886254081673389,1157557.9781086002,0.0,0.0,529430.0193867926,330.10775359701313,41946.45198758362
Guizhou,False,0.2,3.0,24.0,S0e,126358615.59877157,0.0,0.0,0.0,0.0,-0.0,4490885.548554315,0.12488953071548388,924956.334866694,0.0,0.0,529430.0193867926,330.10775359701313,41946.45198758362
Guizhou,False,0.2,3.0,24.0,S1,126386313.70788331,0.0,0.0,0.0,0.0,-0.0,4491899.178913732,0.1297069431093169,929789.9133444384,0.0,0.0,529430.0193867926,330.10775359701313,41946.45198758362
Guizhou,False,0.2,3.0,24.0,S2,126106439.65573037,0.0,0.0,0.0,0.0,-0.0,4480805.285322584,0.048287941646405604,958617.0434548629,0.0,0.0,529430.0193867926,330.10775359701313,41946.45198758362
Guizhou,False,0.2,3.0,24.0,S1rt,126253165.98427695,0.0,0.0,0.0,0.0,-0.0,4486223.576816717,0.05445936584681902,959484.2885406902,0.0,0.0,529430.0193867926,330.10775359701313,41946.45198758362
Guizhou,False,0.2,3.0,24.0,S3,126602105.13661218,0.0,0.0,0.0,0.0,-0.0,4499341.953490245,0.09309577291181027,954058.2789795217,0.0,0.0,529430.0193867926,330.10775359701313,41946.45198758362
