case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,510781361.8074699,0.0,0.0,0.0,0.0,0.0,17416820.350496974,0.0,0.0,0.0,0.0
S0,654474115.5503409,18917877.516258486,9379.635965061905,0.0,15221.650339865215,1008.4252033803714,20185774.2688717,-3.4611394403382635e-17,3584058.717337718,0.0,0.0
S0e,646448608.3532252,26378293.343317393,7315.960731683675,0.0,26779.116636499428,1735.216026470074,19927968.87364757,-1.1666261746752264e-18,3422718.5882196375,0.0,0.0
S1,647977120.1472174,26705680.46631272,7223.2055125348015,0.0,27279.668750675304,1777.5313112560852,19951635.476246186,6.059944197738176e-17,3464103.6316669583,0.0,0.0
S2,642348737.8711573,23587024.771870803,3935.545579417156,0.0,28183.793059349995,-0.0,19918828.694331143,-5.837399065724688e-17,3426521.522460771,0.0,0.0
S1rt,644351981.3929274,19932083.831025194,4850.288845161507,0.0,20040.33494990693,2687.274120309383,20029711.729355544,1.6807757037452042e-18,3427125.950163274,0.0,0.0
S3,646249745.8813103,15607785.642767284,6070.338124248366,0.0,13929.690828850229,1467.2248412225244,20128412.883193333,3.640778308715717e-17,3467092.0446835165,0.0,0.0
