source_row,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
17179,59.53888888888889,59.60187609075044,1,1,0.050833333333333335,59.53888888888889,83.58972222222222
17180,59.54194444444445,59.70991031607524,1,1,0.13555555555555557,59.54194444444445,83.6775
17182,59.54638888888889,59.59492001163468,1,1,0.03916666666666667,59.54638888888889,83.58555555555556
17183,59.55111111111111,59.5989538491371,1,1,0.03861111111111111,59.55111111111111,83.58972222222222
17184,59.554722222222225,59.61736523172387,1,1,0.050555555555555555,59.554722222222225,83.60527777777777
17185,59.55722222222222,59.61676750048478,1,1,0.04805555555555555,59.55722222222222,83.60527777777777
17186,59.56611111111111,59.57609268954818,1,1,0.008055555555555555,59.56611111111111,83.57416666666667
17187,59.57138888888889,59.58274723676556,1,1,0.009166666666666667,59.57138888888889,83.58055555555555
17188,59.57555555555555,59.585192941632734,1,1,0.0077777777777777776,59.57555555555555,83.58333333333333
17189,59.57805555555556,59.58975809579213,1,1,0.009444444444444445,59.57805555555556,83.5875
17190,59.58444444444444,59.59511440760132,1,1,0.008611111111111111,59.58444444444444,83.59305555555555
17191,59.58722222222222,59.5968596082994,1,1,0.0077777777777777776,59.58722222222222,83.595
17192,59.59,59.59963738607718,1,1,0.0077777777777777776,59.59,83.59777777777778
17193,59.59388888888889,59.604214659685866,1,1,0.008333333333333333,59.59388888888889,83.60222222222222
17194,59.59722222222222,59.6065154159395,1,1,0.0075,59.59722222222222,83.60472222222222
17195,59.60027777777778,59.61232451037425,1,1,0.009722222222222222,59.60027777777778,83.61
17196,59.602777777777774,59.61207097149505,1,1,0.0075,59.602777777777774,83.61027777777778
17197,59.60638888888889,59.61912400620516,1,1,0.010277777777777778,59.60638888888889,83.61666666666666
17198,59.60944444444444,59.61873763816172,1,1,0.0075,59.60944444444444,83.61694444444444
17199,59.611666666666665,59.62095986038394,1,1,0.0075,59.611666666666665,83.61916666666667
17200,59.61388888888889,59.623182082606164,1,1,0.0075,59.61388888888889,83.62138888888889
17201,59.71055555555556,59.88471688966453,1,1,0.14055555555555554,59.71055555555556,83.85111111111111
17202,59.7575,59.827026856699625,1,16,0.8977777777777778,59.7575,83.81361111111111
17203,59.793055555555554,59.85225664145822,1,1,0.04777777777777778,59.793055555555554,83.84083333333334
17205,59.844722222222224,60.13418799689742,1,8,1.8688888888888888,59.844722222222224,84.07833333333333
17206,59.855,59.888042466550324,1,2,0.05333333333333334,59.855,83.88472222222222
17207,59.882222222222225,74.56753344968004,1,16,189.62666666666667,59.882222222222225,95.73388888888888
17208,59.88444444444445,59.89649117704091,1,1,0.009722222222222222,59.88444444444445,83.89416666666666
