source_row,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
730932,0.14166666666666666,1.648196625945317,1,1,1.2158333333333333,0.14166666666666666,7.3575
731303,0.5633333333333334,25.77714465774675,1,16,325.5777777777778,0.5633333333333334,36.73694444444445
732798,2.3044444444444445,3.8030579794454136,1,1,1.2094444444444445,2.3044444444444445,9.51388888888889
733067,2.6127777777777776,4.038422532480124,1,1,1.1505555555555556,2.6127777777777776,9.763333333333334
733105,2.656111111111111,45.26286950501903,2,2,77.05222222222223,2.656111111111111,47.18222222222222
736365,6.491666666666666,61.76795604015229,2,2,99.96444444444444,6.491666666666666,62.47388888888889
736366,6.491666666666666,61.76795604015229,2,2,99.96444444444444,6.491666666666666,62.47388888888889
739583,10.245555555555555,10.264830327709909,1,1,0.015555555555555555,10.245555555555555,16.261111111111113
740062,10.801388888888889,10.875046053907312,1,8,0.47555555555555556,10.801388888888889,16.860833333333332
740119,10.869166666666667,73.78451646090534,3,8,478.5111111111111,10.869166666666667,76.68305555555555
740131,10.882222222222222,73.44666255144031,3,8,475.84222222222223,10.882222222222222,76.3625
740155,10.905555555555555,11.235980221058755,1,32,8.533333333333333,10.905555555555555,17.17222222222222
740236,11.000833333333333,11.230409637386076,1,32,5.928888888888889,11.000833333333333,17.18638888888889
740403,11.188888888888888,11.420874539460925,1,32,5.9911111111111115,11.188888888888888,17.3775
740417,11.204722222222221,11.459768760907505,1,32,6.586666666666667,11.204722222222221,17.411666666666665
740492,11.284722222222221,11.311225033934457,1,8,0.1711111111111111,11.284722222222221,17.30611111111111
740595,11.396944444444445,11.607590168702735,1,32,5.44,11.396944444444445,17.5675
740601,11.402777777777779,21.455948225712625,1,8,64.90666666666667,11.402777777777779,25.516111111111112
740624,11.427777777777777,11.622246461120804,1,32,5.022222222222222,11.427777777777777,17.586111111111112
740677,11.488055555555556,11.521098022105875,1,1,0.02666666666666667,11.488055555555556,17.514722222222222
740768,11.588611111111112,11.82025256932325,1,32,5.982222222222222,11.588611111111112,17.776944444444446
740782,11.603055555555555,11.742797653674616,1,32,3.608888888888889,11.603055555555555,17.71638888888889
740798,11.62111111111111,11.651744231142137,1,1,0.024722222222222222,11.62111111111111,17.645833333333332
740897,11.731111111111112,11.762088423502036,1,1,0.025,11.731111111111112,17.75611111111111
740898,11.731666666666667,11.868311033546636,1,32,3.528888888888889,11.731666666666667,17.843611111111112
740955,11.7925,11.997982838859803,1,32,5.306666666666667,11.7925,17.959722222222222
741016,11.86138888888889,11.999065832848556,1,32,3.5555555555555554,11.86138888888889,17.97277777777778
741031,11.875277777777777,11.96098167539267,1,8,0.5533333333333333,11.875277777777777,17.944444444444443
741117,11.976111111111111,12.181249757611013,1,32,5.297777777777778,11.976111111111111,18.142777777777777
741129,11.988888888888889,12.12828679464805,1,32,3.6,11.988888888888889,18.1025
741243,12.120277777777778,12.250726682179561,1,32,3.368888888888889,12.120277777777778,18.226111111111113
741281,12.159166666666666,12.180162400620517,1,8,0.13555555555555557,12.159166666666666,18.176111111111112
741283,12.161388888888888,12.344155031995344,1,32,4.72,12.161388888888888,18.309166666666666
741349,12.235833333333334,12.255452297847587,1,8,0.12666666666666668,12.235833333333334,18.251666666666665
