case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,157312922.4333711,0.0,0.0,0.0,0.0,0.0,5430743.11574495,0.0,0.0,0.0,0.0
S0,166976431.75163913,0.0,0.0,0.0,0.0,-0.0,5783843.337995701,0.0,344563.5905931281,0.0,0.0
S0e,165798303.86094245,0.0,0.0,0.0,0.0,-0.0,5740795.132228204,0.0,302751.32795530616,0.0,0.0
S1,165844317.1008398,0.0,0.0,0.0,0.0,-0.0,5742476.435665794,0.0,304394.49296026805,0.0,0.0
S2,165797984.82628354,0.0,0.0,0.0,0.0,-0.0,5740783.477756161,0.0,302751.32793033426,0.0,0.0
S1rt,165797984.82628366,0.0,0.0,0.0,0.0,-0.0,5740783.477756168,0.0,302751.3279303342,0.0,0.0
S3,165844317.1008398,0.0,0.0,0.0,0.0,-0.0,5742476.435665794,0.0,304394.49296026805,0.0,0.0
