case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,804861685.4635634,0.0,0.0,0.0,0.0,-0.0,28718872.931220867,0.0,0.0,302515.0644719205,0.0
S0,907116298.3115042,0.0,0.0,0.0,0.0,-0.0,32455203.836195968,0.0,3584058.717337718,1649090.6276001406,0.0
S0e,893414698.7684734,0.0,0.0,0.0,0.0,-0.0,31954554.931070626,0.0,3109499.591262012,1336358.0959781196,0.0
S1,893932102.7999581,0.0,0.0,0.0,0.0,-0.0,31973460.519459594,0.0,3127585.5325769684,1332779.039968162,0.0
S2,893404026.7084054,0.0,0.0,0.0,0.0,-0.0,31954164.98399601,0.0,3109499.591262012,1323742.1612116706,0.0
S1rt,893406141.041399,0.0,0.0,0.0,0.0,-0.0,31954242.23400474,0.0,3109499.5912620113,1325456.2872800736,0.0
S3,894415439.8765794,0.0,0.0,0.0,0.0,-0.0,31991121.50035676,0.0,3144553.4857855337,1350931.0103347905,0.0
