case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,157312922.4333711,0.0,0.0,0.0,0.0,0.0,5430743.11574495,0.0,0.0,0.0,0.0
S0,166976431.75163913,0.0,0.0,0.0,0.0,-0.0,5783843.337995701,0.0,344563.5905931281,0.0,0.0
S0e,165581101.0695279,0.0,0.0,0.0,0.0,-0.0,5732858.647833254,0.0,295032.21329358465,0.0,0.0
S1,165630788.47783518,0.0,0.0,0.0,0.0,-0.0,5734674.201881005,0.0,296799.2383798293,0.0,0.0
S2,165580864.17065993,0.0,0.0,0.0,0.0,-0.0,5732849.993816655,0.0,295032.21326861274,0.0,0.0
S1rt,165580864.17066,0.0,0.0,0.0,0.0,-0.0,5732849.993816663,0.0,295032.21326861274,0.0,0.0
S3,165630788.47783518,0.0,0.0,0.0,0.0,-0.0,5734674.201881005,0.0,296799.2383798293,0.0,0.0
