case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,157312922.4333711,0.0,0.0,0.0,0.0,0.0,5430743.11574495,0.0,0.0,0.0,0.0
S0,166405243.9740809,0.0,0.0,0.0,0.0,-0.0,5762972.406620599,0.0,324234.20950640994,0.0,0.0
S0e,166405243.9740809,0.0,0.0,0.0,0.0,-0.0,5762972.406620599,0.0,324234.20950640994,0.0,0.0
S1,166404998.02784577,0.0,0.0,0.0,0.0,-0.0,5762963.422099837,0.0,324234.20950640994,0.0,0.0
S2,166402044.67619488,0.0,0.0,0.0,0.0,-0.0,5762855.534905653,0.0,324234.20950640994,0.0,0.0
S1rt,166404628.8402335,0.0,0.0,0.0,0.0,-0.0,5762949.935519053,0.0,324234.20950640994,0.0,0.0
S3,166404998.02784577,0.0,0.0,0.0,0.0,-0.0,5762963.422099837,0.0,324234.20950640994,0.0,0.0
