case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,510781361.8074699,0.0,0.0,0.0,0.0,0.0,17416820.350496974,0.0,0.0,0.0,0.0
S0,654474115.5503402,18917877.516258486,9379.635965061912,0.0,15221.650339865215,1008.4252033803641,20185774.268871717,-3.487212053824804e-17,3584058.717337718,0.0,0.0
S0e,639758332.3846976,25163477.60166303,5674.973137626735,0.0,26779.116636499417,1735.2160264700715,19855055.94455269,-5.406251750369969e-17,3304638.159944768,0.0,0.0
S1,641327035.2627591,25480615.23399143,5721.234237975703,0.0,27279.668750675206,1638.5149917582476,19871331.06000442,3.2877301420020537e-18,3341592.2514892295,0.0,0.0
S2,636220526.9578001,22013572.639068678,2410.9630045971676,0.0,27577.392982975478,-0.0,19857957.200621992,1.3088559723722982e-18,3314678.1040645675,0.0,0.0
S1rt,637343316.189049,21339225.720515534,3574.0596732025697,0.0,25083.663491971172,384.0797429489103,19890168.478361137,-2.044487593170893e-19,3315258.9153520935,0.0,0.0
S3,641267154.1488273,28257808.87842898,3327.2545779177267,0.0,32768.13202539056,2878.9067559606287,19810018.140901566,1.93425616462661e-18,3358402.1851175083,0.0,0.0
