case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,105607694.06056553,0.0,0.0,0.0,0.0,-0.0,3733959.5588047663,0.24385102799570754,0.0,0.0,0.0
S0,118375339.1892302,0.0,0.0,0.0,0.0,-0.0,4198184.229837652,0.0440916870989687,544630.8116069497,0.0,0.0
S0e,117078243.13179392,0.0,0.0,0.0,0.0,-0.0,4151085.122078672,0.0656076304629431,491426.4475106936,0.0,0.0
S1,117093245.68166739,0.0,0.0,0.0,0.0,-0.0,4151532.6534621934,0.054959544702567746,497266.4741227314,0.0,0.0
S2,116925982.8826745,0.0,0.0,0.0,0.0,-0.0,4145249.311381696,0.04109178918897058,496427.8999065196,0.0,0.0
S1rt,116956284.98913802,0.0,0.0,0.0,0.0,-0.0,4146340.118862783,0.04002016497916156,497167.4792224393,0.0,0.0
S3,117093245.68166739,0.0,0.0,0.0,0.0,-0.0,4151532.6534621934,0.054959544702567746,497266.4741227314,0.0,0.0
