case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,106471532.02452251,0.0,0.0,0.0,0.0,0.0,3765619.072270458,0.26660737712895144,0.0,0.0,0.0
S0,119641659.25102562,0.0,0.0,0.0,0.0,-0.0,4244988.54388118,0.08618668026157444,578778.9890543001,0.0,0.0
S0e,117850414.47142906,0.0,0.0,0.0,0.0,-0.0,4179805.174193082,0.1088949081672481,502143.84635758295,0.0,0.0
S1,117811661.97748958,0.0,0.0,0.0,0.0,-0.0,4178324.6708968165,0.10294335350755636,505167.71001775865,0.0,0.0
S2,117708226.92508236,0.0,0.0,0.0,0.0,-0.0,4174289.454278355,0.07513790501334296,514702.04641342047,0.0,0.0
S1rt,117728378.18769792,0.0,0.0,0.0,0.0,-0.0,4175041.198631492,0.07619234681874358,515910.10376187926,0.0,0.0
S3,117811661.97748958,0.0,0.0,0.0,0.0,-0.0,4178324.6708968165,0.10294335350755636,505167.71001775865,0.0,0.0
