case,total_cost,investment,new_ocgt,new_onwind,new_solar,new_batt_mw,emissions_t,curtail,ai_mwh,import_mwh,export_mwh
NOAI,511080262.34293294,0.0,0.0,0.0,0.0,0.0,17400193.1949475,0.0,0.0,0.0,0.0
S0,654660017.2130234,18899676.52030443,9626.500472866162,0.0,15221.650339865155,761.5606955761214,20174957.604619294,-1.0429045394616249e-18,3584058.717337718,0.0,0.0
S0e,630657751.9162185,11508655.526382731,6328.038100237839,0.0,8523.8461131356,791.6779591553086,19939857.59553579,4.5812762590675765e-17,3109499.591262012,0.0,0.0
S1,632149957.3036779,25299098.199669898,5533.033768633793,0.0,27279.668750675308,1586.6822907593596,19703961.028200638,3.458692109386155e-18,3127585.532576969,0.0,0.0
S2,626921159.5060772,18892573.36763022,1647.5628850708354,0.0,24093.050264691596,-0.0,19748714.445043817,6.370339968841225e-17,3115381.206458257,0.0,0.0
S1rt,627190098.7028892,18767855.977052726,1834.310824897546,0.0,23734.554608249902,-0.0,19753205.254266057,6.683740323871492e-17,3115680.742847595,0.0,0.0
S3,632432215.3436537,15968696.37780632,4875.282128794544,0.0,13712.951550047621,3766.907269747997,19897027.017338373,-4.12893012898128e-17,3137077.47685588,0.0,0.0
